FREQ;Frequency;TENOR;Tenor;DECIMALS;TIME_PERIOD;OBS_VALUE
B;Business;9M;9 months;3;2023-03-09;3.567
B;Business;9M;9 months;3;2023-03-10;3.413
B;Business;9M;9 months;3;2023-03-13;3.203
B;Business;9M;9 months;3;2023-03-14;3.163
B;Business;9M;9 months;3;2023-03-15;3.117
B;Business;9M;9 months;3;2023-03-16;3.146
B;Business;9M;9 months;3;2023-03-17;3.173
B;Business;9M;9 months;3;2023-03-20;3.118
B;Business;9M;9 months;3;2023-03-21;3.139
B;Business;9M;9 months;3;2023-03-22;3.21
B;Business;9M;9 months;3;2023-03-23;3.243
B;Business;9M;9 months;3;2023-03-24;3.223
B;Business;9M;9 months;3;2023-03-27;3.255
B;Business;9M;9 months;3;2023-03-28;3.258
B;Business;9M;9 months;3;2023-03-29;3.27
B;Business;9M;9 months;3;2023-03-30;3.296
B;Business;9M;9 months;3;2023-03-31;3.343
B;Business;9M;9 months;3;2023-04-03;3.357
B;Business;9M;9 months;3;2023-04-04;3.361
B;Business;9M;9 months;3;2023-04-05;3.316
B;Business;9M;9 months;3;2023-04-11;3.376
B;Business;9M;9 months;3;2023-04-12;3.394
B;Business;9M;9 months;3;2023-04-13;3.425
B;Business;9M;9 months;3;2023-04-14;3.483
B;Business;9M;9 months;3;2023-04-17;3.512
B;Business;9M;9 months;3;2023-04-18;3.499
B;Business;9M;9 months;3;2023-04-19;3.517
B;Business;9M;9 months;3;2023-04-20;3.515
B;Business;9M;9 months;3;2023-04-21;3.531
B;Business;9M;9 months;3;2023-04-24;3.572
B;Business;12M;12 months;3;2019-01-02;0.985
B;Business;12M;12 months;3;2019-01-03;0.979
B;Business;12M;12 months;3;2019-01-04;0.977
B;Business;12M;12 months;3;2019-01-07;0.979
B;Business;12M;12 months;3;2019-01-08;0.991
B;Business;12M;12 months;3;2019-01-09;1.003
B;Business;12M;12 months;3;2019-01-10;1.025
B;Business;12M;12 months;3;2019-01-11;1.033
B;Business;12M;12 months;3;2019-01-14;1.037
B;Business;12M;12 months;3;2019-01-15;1.042
B;Business;12M;12 months;3;2019-01-16;1.054
B;Business;12M;12 months;3;2019-01-17;1.052
B;Business;12M;12 months;3;2019-01-18;1.056
B;Business;12M;12 months;3;2019-01-21;1.062
B;Business;12M;12 months;3;2019-01-22;1.069
B;Business;12M;12 months;3;2019-01-23;1.065
B;Business;12M;12 months;3;2019-01-24;1.072
B;Business;12M;12 months;3;2019-01-25;1.078
B;Business;12M;12 months;3;2019-01-28;1.09
B;Business;12M;12 months;3;2019-01-29;1.094
B;Business;12M;12 months;3;2019-01-30;1.098
B;Business;12M;12 months;3;2019-01-31;1.102
B;Business;12M;12 months;3;2019-02-01;1.1
B;Business;12M;12 months;3;2019-02-04;1.101
B;Business;12M;12 months;3;2019-02-05;1.106
B;Business;12M;12 months;3;2019-02-06;1.106
B;Business;12M;12 months;3;2019-02-07;1.084
B;Business;12M;12 months;3;2019-02-08;1.094
B;Business;12M;12 months;3;2019-02-11;1.104
B;Business;12M;12 months;3;2019-02-12;1.11
B;Business;12M;12 months;3;2019-02-13;1.093
B;Business;12M;12 months;3;2019-02-14;1.091
B;Business;12M;12 months;3;2019-02-15;1.091
B;Business;12M;12 months;3;2019-02-18;1.093
B;Business;12M;12 months;3;2019-02-19;1.09
B;Business;12M;12 months;3;2019-02-20;1.091
B;Business;12M;12 months;3;2019-02-21;1.087
B;Business;12M;12 months;3;2019-02-22;1.091
B;Business;12M;12 months;3;2019-02-25;1.096
B;Business;12M;12 months;3;2019-02-26;1.099
B;Business;12M;12 months;3;2019-02-27;1.096
B;Business;12M;12 months;3;2019-02-28;1.101
B;Business;12M;12 months;3;2019-03-01;1.104
B;Business;12M;12 months;3;2019-03-04;1.112
B;Business;12M;12 months;3;2019-03-05;1.104
B;Business;12M;12 months;3;2019-03-06;1.107
B;Business;12M;12 months;3;2019-03-07;1.098
B;Business;12M;12 months;3;2019-03-08;1.102
B;Business;12M;12 months;3;2019-03-11;1.112
B;Business;12M;12 months;3;2019-03-12;1.118
B;Business;12M;12 months;3;2019-03-13;1.123
B;Business;12M;12 months;3;2019-03-14;1.118
B;Business;12M;12 months;3;2019-03-15;1.123
B;Business;12M;12 months;3;2019-03-18;1.138
B;Business;12M;12 months;3;2019-03-19;1.138
B;Business;12M;12 months;3;2019-03-20;1.146
B;Business;12M;12 months;3;2019-03-21;1.181
B;Business;12M;12 months;3;2019-03-22;1.202
B;Business;12M;12 months;3;2019-03-25;1.211
B;Business;12M;12 months;3;2019-03-26;1.218
B;Business;12M;12 months;3;2019-03-27;1.223
B;Business;12M;12 months;3;2019-03-28;1.224
B;Business;12M;12 months;3;2019-03-29;1.224
B;Business;12M;12 months;3;2019-04-01;1.23
B;Business;12M;12 months;3;2019-04-02;1.237
B;Business;12M;12 months;3;2019-04-03;1.247
B;Business;12M;12 months;3;2019-04-04;1.251
B;Business;12M;12 months;3;2019-04-05;1.25
B;Business;12M;12 months;3;2019-04-08;1.251
B;Business;12M;12 months;3;2019-04-09;1.254
B;Business;12M;12 months;3;2019-04-10;1.263
B;Business;12M;12 months;3;2019-04-11;1.269
B;Business;12M;12 months;3;2019-04-12;1.27
B;Business;12M;12 months;3;2019-04-15;1.271
B;Business;12M;12 months;3;2019-04-16;1.274
B;Business;12M;12 months;3;2019-04-17;1.278
B;Business;12M;12 months;3;2019-04-23;1.284
B;Business;12M;12 months;3;2019-04-24;1.285
B;Business;12M;12 months;3;2019-04-25;1.284
B;Business;12M;12 months;3;2019-04-26;1.277
B;Business;12M;12 months;3;2019-04-29;1.277
B;Business;12M;12 months;3;2019-04-30;1.28
B;Business;12M;12 months;3;2019-05-02;1.283
B;Business;12M;12 months;3;2019-05-03;1.28
B;Business;12M;12 months;3;2019-05-06;1.277
B;Business;12M;12 months;3;2019-05-07;1.271
B;Business;12M;12 months;3;2019-05-08;1.268
B;Business;12M;12 months;3;2019-05-09;1.271
B;Business;12M;12 months;3;2019-05-10;1.278
B;Business;12M;12 months;3;2019-05-13;1.281
B;Business;12M;12 months;3;2019-05-14;1.28
B;Business;12M;12 months;3;2019-05-15;1.277
B;Business;12M;12 months;3;2019-05-16;1.288
B;Business;12M;12 months;3;2019-05-20;1.279
B;Business;12M;12 months;3;2019-05-21;1.279
B;Business;12M;12 months;3;2019-05-22;1.284
B;Business;12M;12 months;3;2019-05-23;1.287
B;Business;12M;12 months;3;2019-05-24;1.281
B;Business;12M;12 months;3;2019-05-27;1.283
B;Business;12M;12 months;3;2019-05-28;1.28
B;Business;12M;12 months;3;2019-05-29;1.278
B;Business;12M;12 months;3;2019-05-31;1.25
B;Business;12M;12 months;3;2019-06-03;1.183
B;Business;12M;12 months;3;2019-06-04;1.13
B;Business;12M;12 months;3;2019-06-05;1.165
B;Business;12M;12 months;3;2019-06-06;1.161
B;Business;12M;12 months;3;2019-06-07;1.158
B;Business;12M;12 months;3;2019-06-11;1.169
B;Business;12M;12 months;3;2019-06-12;1.173
B;Business;12M;12 months;3;2019-06-13;1.176
B;Business;12M;12 months;3;2019-06-14;1.174
B;Business;12M;12 months;3;2019-06-17;1.165
B;Business;12M;12 months;3;2019-06-18;1.154
B;Business;12M;12 months;3;2019-06-19;1.177
B;Business;12M;12 months;3;2019-06-20;1.18
B;Business;12M;12 months;3;2019-06-21;1.189
B;Business;12M;12 months;3;2019-06-24;1.193
B;Business;12M;12 months;3;2019-06-25;1.228
B;Business;12M;12 months;3;2019-06-26;1.259
B;Business;12M;12 months;3;2019-06-27;1.279
B;Business;12M;12 months;3;2019-06-28;1.286
B;Business;12M;12 months;3;2019-07-01;1.287
B;Business;12M;12 months;3;2019-07-02;1.291
B;Business;12M;12 months;3;2019-07-03;1.291
B;Business;12M;12 months;3;2019-07-04;1.29
B;Business;12M;12 months;3;2019-07-05;1.294
B;Business;12M;12 months;3;2019-07-08;1.29
B;Business;12M;12 months;3;2019-07-09;1.291
B;Business;12M;12 months;3;2019-07-10;1.296
B;Business;12M;12 months;3;2019-07-11;1.299
B;Business;12M;12 months;3;2019-07-12;1.302
B;Business;12M;12 months;3;2019-07-15;1.306
B;Business;12M;12 months;3;2019-07-16;1.305
B;Business;12M;12 months;3;2019-07-17;1.305
B;Business;12M;12 months;3;2019-07-18;1.304
B;Business;12M;12 months;3;2019-07-19;1.304
B;Business;12M;12 months;3;2019-07-22;1.302
B;Business;12M;12 months;3;2019-07-23;1.299
B;Business;12M;12 months;3;2019-07-24;1.297
B;Business;12M;12 months;3;2019-07-25;1.3
B;Business;12M;12 months;3;2019-07-26;1.297
B;Business;12M;12 months;3;2019-07-29;1.297
B;Business;12M;12 months;3;2019-07-30;1.288
B;Business;12M;12 months;3;2019-07-31;1.29
B;Business;12M;12 months;3;2019-08-01;1.291
B;Business;12M;12 months;3;2019-08-02;1.247
B;Business;12M;12 months;3;2019-08-05;1.233
B;Business;12M;12 months;3;2019-08-06;1.234
B;Business;12M;12 months;3;2019-08-07;1.221
B;Business;12M;12 months;3;2019-08-08;1.232
B;Business;12M;12 months;3;2019-08-09;1.233
B;Business;12M;12 months;3;2019-08-12;1.233
B;Business;12M;12 months;3;2019-08-13;1.233
B;Business;12M;12 months;3;2019-08-14;1.225
B;Business;12M;12 months;3;2019-08-15;1.208
B;Business;12M;12 months;3;2019-08-16;1.195
B;Business;12M;12 months;3;2019-08-19;1.208
B;Business;12M;12 months;3;2019-08-20;1.206
B;Business;12M;12 months;3;2019-08-21;1.216
B;Business;12M;12 months;3;2019-08-22;1.224
B;Business;12M;12 months;3;2019-08-23;1.22
B;Business;12M;12 months;3;2019-08-26;1.22
B;Business;12M;12 months;3;2019-08-27;1.217
B;Business;12M;12 months;3;2019-08-28;1.205
B;Business;12M;12 months;3;2019-08-29;1.208
B;Business;12M;12 months;3;2019-08-30;1.218
B;Business;12M;12 months;3;2019-09-02;1.218
B;Business;12M;12 months;3;2019-09-03;1.21
B;Business;12M;12 months;3;2019-09-04;1.208
B;Business;12M;12 months;3;2019-09-05;1.214
B;Business;12M;12 months;3;2019-09-06;1.212
B;Business;12M;12 months;3;2019-09-09;1.225
B;Business;12M;12 months;3;2019-09-10;1.216
B;Business;12M;12 months;3;2019-09-11;1.22
B;Business;12M;12 months;3;2019-09-12;1.218
B;Business;12M;12 months;3;2019-09-13;1.248
B;Business;12M;12 months;3;2019-09-16;1.235
B;Business;12M;12 months;3;2019-09-17;1.232
B;Business;12M;12 months;3;2019-09-18;1.233
B;Business;12M;12 months;3;2019-09-19;1.322
B;Business;12M;12 months;3;2019-09-20;1.316
B;Business;12M;12 months;3;2019-09-23;1.305
B;Business;12M;12 months;3;2019-09-24;1.302
B;Business;12M;12 months;3;2019-09-25;1.302
B;Business;12M;12 months;3;2019-09-26;1.3
B;Business;12M;12 months;3;2019-09-27;1.299
B;Business;12M;12 months;3;2019-09-30;1.294
B;Business;12M;12 months;3;2019-10-01;1.294
B;Business;12M;12 months;3;2019-10-02;1.289
B;Business;12M;12 months;3;2019-10-03;1.285
B;Business;12M;12 months;3;2019-10-04;1.271
B;Business;12M;12 months;3;2019-10-07;1.264
B;Business;12M;12 months;3;2019-10-08;1.252
B;Business;12M;12 months;3;2019-10-09;1.234
B;Business;12M;12 months;3;2019-10-10;1.217
B;Business;12M;12 months;3;2019-10-11;1.216
B;Business;12M;12 months;3;2019-10-14;1.221
B;Business;12M;12 months;3;2019-10-15;1.222
B;Business;12M;12 months;3;2019-10-16;1.221
B;Business;12M;12 months;3;2019-10-17;1.209
B;Business;12M;12 months;3;2019-10-18;1.208
B;Business;12M;12 months;3;2019-10-21;1.206
B;Business;12M;12 months;3;2019-10-22;1.214
B;Business;12M;12 months;3;2019-10-23;1.218
B;Business;12M;12 months;3;2019-10-24;1.235
B;Business;12M;12 months;3;2019-10-25;1.243
B;Business;12M;12 months;3;2019-10-28;1.252
B;Business;12M;12 months;3;2019-10-29;1.254
B;Business;12M;12 months;3;2019-10-30;1.259
B;Business;12M;12 months;3;2019-10-31;1.236
B;Business;12M;12 months;3;2019-11-01;1.238
B;Business;12M;12 months;3;2019-11-04;1.238
B;Business;12M;12 months;3;2019-11-05;1.244
B;Business;12M;12 months;3;2019-11-06;1.246
B;Business;12M;12 months;3;2019-11-07;1.245
B;Business;12M;12 months;3;2019-11-08;1.251
B;Business;12M;12 months;3;2019-11-11;1.254
B;Business;12M;12 months;3;2019-11-12;1.255
B;Business;12M;12 months;3;2019-11-13;1.249
B;Business;12M;12 months;3;2019-11-14;1.243
B;Business;12M;12 months;3;2019-11-15;1.243
B;Business;12M;12 months;3;2019-11-18;1.241
B;Business;12M;12 months;3;2019-11-19;1.244
B;Business;12M;12 months;3;2019-11-20;1.244
B;Business;12M;12 months;3;2019-11-21;1.249
B;Business;12M;12 months;3;2019-11-22;1.25
B;Business;12M;12 months;3;2019-11-25;1.251
B;Business;12M;12 months;3;2019-11-26;1.248
B;Business;12M;12 months;3;2019-11-27;1.248
B;Business;12M;12 months;3;2019-11-28;1.247
B;Business;12M;12 months;3;2019-11-29;1.252
B;Business;12M;12 months;3;2019-12-02;1.257
B;Business;12M;12 months;3;2019-12-03;1.259
B;Business;12M;12 months;3;2019-12-04;1.26
B;Business;12M;12 months;3;2019-12-05;1.269
B;Business;12M;12 months;3;2019-12-06;1.273
B;Business;12M;12 months;3;2019-12-09;1.276
B;Business;12M;12 months;3;2019-12-10;1.283
B;Business;12M;12 months;3;2019-12-11;1.284
B;Business;12M;12 months;3;2019-12-12;1.276
B;Business;12M;12 months;3;2019-12-13;1.274
B;Business;12M;12 months;3;2019-12-16;1.25
B;Business;12M;12 months;3;2019-12-17;1.235
B;Business;12M;12 months;3;2019-12-18;1.224
B;Business;12M;12 months;3;2019-12-19;1.216
B;Business;12M;12 months;3;2019-12-20;1.218
B;Business;12M;12 months;3;2019-12-23;1.227
B;Business;12M;12 months;3;2019-12-27;1.257
B;Business;12M;12 months;3;2019-12-30;1.255
B;Business;12M;12 months;3;2020-01-02;1.276
B;Business;12M;12 months;3;2020-01-03;1.284
B;Business;12M;12 months;3;2020-01-06;1.296
B;Business;12M;12 months;3;2020-01-07;1.304
B;Business;12M;12 months;3;2020-01-08;1.317
B;Business;12M;12 months;3;2020-01-09;1.331
B;Business;12M;12 months;3;2020-01-10;1.349
B;Business;12M;12 months;3;2020-01-13;1.358
B;Business;12M;12 months;3;2020-01-14;1.362
B;Business;12M;12 months;3;2020-01-15;1.369
B;Business;12M;12 months;3;2020-01-16;1.372
B;Business;12M;12 months;3;2020-01-17;1.372
B;Business;12M;12 months;3;2020-01-20;1.372
B;Business;12M;12 months;3;2020-01-21;1.378
B;Business;12M;12 months;3;2020-01-22;1.371
B;Business;12M;12 months;3;2020-01-23;1.356
B;Business;12M;12 months;3;2020-01-24;1.347
B;Business;12M;12 months;3;2020-01-27;1.34
B;Business;12M;12 months;3;2020-01-28;1.347
B;Business;12M;12 months;3;2020-01-29;1.348
B;Business;12M;12 months;3;2020-01-30;1.345
B;Business;12M;12 months;3;2020-01-31;1.338
B;Business;12M;12 months;3;2020-02-03;1.34
B;Business;12M;12 months;3;2020-02-04;1.341
B;Business;12M;12 months;3;2020-02-05;1.343
B;Business;12M;12 months;3;2020-02-06;1.345
B;Business;12M;12 months;3;2020-02-07;1.344
B;Business;12M;12 months;3;2020-02-10;1.351
B;Business;12M;12 months;3;2020-02-11;1.35
B;Business;12M;12 months;3;2020-02-12;1.355
B;Business;12M;12 months;3;2020-02-13;1.357
B;Business;12M;12 months;3;2020-02-14;1.369
B;Business;12M;12 months;3;2020-02-17;1.384
B;Business;12M;12 months;3;2020-02-18;1.389
B;Business;12M;12 months;3;2020-02-19;1.399
B;Business;12M;12 months;3;2020-02-20;1.404
B;Business;12M;12 months;3;2020-02-21;1.404
B;Business;12M;12 months;3;2020-02-24;1.4
B;Business;12M;12 months;3;2020-02-25;1.402
B;Business;12M;12 months;3;2020-02-26;1.392
B;Business;12M;12 months;3;2020-02-27;1.34
B;Business;12M;12 months;3;2020-02-28;1.247
B;Business;12M;12 months;3;2020-03-02;1.154
B;Business;12M;12 months;3;2020-03-03;1.177
B;Business;12M;12 months;3;2020-03-04;1.052
B;Business;12M;12 months;3;2020-03-05;1.032
B;Business;12M;12 months;3;2020-03-06;0.998
B;Business;12M;12 months;3;2020-03-09;0.816
B;Business;12M;12 months;3;2020-03-10;0.896
B;Business;12M;12 months;3;2020-03-11;0.891
B;Business;12M;12 months;3;2020-03-12;0.829
B;Business;12M;12 months;3;2020-03-13;0.726
B;Business;12M;12 months;3;2020-03-16;0.396
B;Business;12M;12 months;3;2020-03-17;0.246
B;Business;12M;12 months;3;2020-03-18;0.256
B;Business;12M;12 months;3;2020-03-19;0.269
B;Business;12M;12 months;3;2020-03-20;0.161
B;Business;12M;12 months;3;2020-03-23;0.185
B;Business;12M;12 months;3;2020-03-24;0.239
B;Business;12M;12 months;3;2020-03-25;0.274
B;Business;12M;12 months;3;2020-03-26;0.276
B;Business;12M;12 months;3;2020-03-27;0.255
B;Business;12M;12 months;3;2020-03-30;0.306
B;Business;12M;12 months;3;2020-03-31;0.322
B;Business;12M;12 months;3;2020-04-01;0.312
B;Business;12M;12 months;3;2020-04-02;0.29
B;Business;12M;12 months;3;2020-04-03;0.299
B;Business;12M;12 months;3;2020-04-06;0.31
B;Business;12M;12 months;3;2020-04-07;0.313
B;Business;12M;12 months;3;2020-04-08;0.313
B;Business;12M;12 months;3;2020-04-14;0.309
B;Business;12M;12 months;3;2020-04-15;0.297
B;Business;12M;12 months;3;2020-04-16;0.299
B;Business;12M;12 months;3;2020-04-17;0.304
B;Business;12M;12 months;3;2020-04-20;0.312
B;Business;12M;12 months;3;2020-04-21;0.318
B;Business;12M;12 months;3;2020-04-22;0.323
B;Business;12M;12 months;3;2020-04-23;0.327
B;Business;12M;12 months;3;2020-04-24;0.323
B;Business;12M;12 months;3;2020-04-27;0.327
B;Business;12M;12 months;3;2020-04-28;0.33
B;Business;12M;12 months;3;2020-04-29;0.331
B;Business;12M;12 months;3;2020-04-30;0.325
B;Business;12M;12 months;3;2020-05-04;0.282
B;Business;12M;12 months;3;2020-05-05;0.232
B;Business;12M;12 months;3;2020-05-06;0.224
B;Business;12M;12 months;3;2020-05-07;0.041
B;Business;12M;12 months;3;2020-05-08;0.028
B;Business;12M;12 months;3;2020-05-11;0.028
B;Business;12M;12 months;3;2020-05-12;0.032
B;Business;12M;12 months;3;2020-05-13;0.036
B;Business;12M;12 months;3;2020-05-14;0.032
B;Business;12M;12 months;3;2020-05-15;0.027
B;Business;12M;12 months;3;2020-05-18;0.04
B;Business;12M;12 months;3;2020-05-19;0.05
B;Business;12M;12 months;3;2020-05-20;0.053
B;Business;12M;12 months;3;2020-05-22;0.062
B;Business;12M;12 months;3;2020-05-25;0.056
B;Business;12M;12 months;3;2020-05-26;0.059
B;Business;12M;12 months;3;2020-05-27;0.075
B;Business;12M;12 months;3;2020-05-28;0.086
B;Business;12M;12 months;3;2020-05-29;0.084
B;Business;12M;12 months;3;2020-06-02;0.086
B;Business;12M;12 months;3;2020-06-03;0.091
B;Business;12M;12 months;3;2020-06-04;0.099
B;Business;12M;12 months;3;2020-06-05;0.113
B;Business;12M;12 months;3;2020-06-08;0.134
B;Business;12M;12 months;3;2020-06-09;0.135
B;Business;12M;12 months;3;2020-06-10;0.135
B;Business;12M;12 months;3;2020-06-11;0.112
B;Business;12M;12 months;3;2020-06-12;0.107
B;Business;12M;12 months;3;2020-06-15;0.102
B;Business;12M;12 months;3;2020-06-16;0.107
B;Business;12M;12 months;3;2020-06-17;0.107
B;Business;12M;12 months;3;2020-06-18;0.118
B;Business;12M;12 months;3;2020-06-19;0.115
B;Business;12M;12 months;3;2020-06-22;0.114
B;Business;12M;12 months;3;2020-06-23;0.115
B;Business;12M;12 months;3;2020-06-24;0.114
B;Business;12M;12 months;3;2020-06-25;0.113
B;Business;12M;12 months;3;2020-06-26;0.112
B;Business;12M;12 months;3;2020-06-29;0.116
B;Business;12M;12 months;3;2020-06-30;0.104
B;Business;12M;12 months;3;2020-07-01;0.101
B;Business;12M;12 months;3;2020-07-02;0.1
B;Business;12M;12 months;3;2020-07-03;0.095
B;Business;12M;12 months;3;2020-07-06;0.097
B;Business;12M;12 months;3;2020-07-07;0.098
B;Business;12M;12 months;3;2020-07-08;0.098
B;Business;12M;12 months;3;2020-07-09;0.098
B;Business;12M;12 months;3;2020-07-10;0.099
B;Business;12M;12 months;3;2020-07-13;0.101
B;Business;12M;12 months;3;2020-07-14;0.102
B;Business;12M;12 months;3;2020-07-15;0.101
B;Business;12M;12 months;3;2020-07-16;0.101
B;Business;12M;12 months;3;2020-07-17;0.1
B;Business;12M;12 months;3;2020-07-20;0.089
B;Business;12M;12 months;3;2020-07-21;0.087
B;Business;12M;12 months;3;2020-07-22;0.091
B;Business;12M;12 months;3;2020-07-23;0.096
B;Business;12M;12 months;3;2020-07-24;0.097
B;Business;12M;12 months;3;2020-07-27;0.098
B;Business;12M;12 months;3;2020-07-28;0.097
B;Business;12M;12 months;3;2020-07-29;0.095
B;Business;12M;12 months;3;2020-07-30;0.096
B;Business;12M;12 months;3;2020-07-31;0.097
B;Business;12M;12 months;3;2020-08-03;0.098
B;Business;12M;12 months;3;2020-08-04;0.1
B;Business;12M;12 months;3;2020-08-05;0.099
B;Business;12M;12 months;3;2020-08-06;0.102
B;Business;12M;12 months;3;2020-08-07;0.106
B;Business;12M;12 months;3;2020-08-10;0.105
B;Business;12M;12 months;3;2020-08-11;0.109
B;Business;12M;12 months;3;2020-08-12;0.115
B;Business;12M;12 months;3;2020-08-13;0.119
B;Business;12M;12 months;3;2020-08-14;0.121
B;Business;12M;12 months;3;2020-08-17;0.119
B;Business;12M;12 months;3;2020-08-18;0.118
B;Business;12M;12 months;3;2020-08-19;0.118
B;Business;12M;12 months;3;2020-08-20;0.112
B;Business;12M;12 months;3;2020-08-21;0.113
B;Business;12M;12 months;3;2020-08-24;0.112
B;Business;12M;12 months;3;2020-08-25;0.116
B;Business;12M;12 months;3;2020-08-26;0.104
B;Business;12M;12 months;3;2020-08-27;0.1
B;Business;12M;12 months;3;2020-08-28;0.103
B;Business;12M;12 months;3;2020-08-31;0.096
B;Business;12M;12 months;3;2020-09-01;0.096
B;Business;12M;12 months;3;2020-09-02;0.095
B;Business;12M;12 months;3;2020-09-03;0.094
B;Business;12M;12 months;3;2020-09-04;0.089
B;Business;12M;12 months;3;2020-09-07;0.094
B;Business;12M;12 months;3;2020-09-08;0.087
B;Business;12M;12 months;3;2020-09-09;0.085
B;Business;12M;12 months;3;2020-09-10;0.09
B;Business;12M;12 months;3;2020-09-11;0.089
B;Business;12M;12 months;3;2020-09-14;0.036
B;Business;12M;12 months;3;2020-09-15;0.04
B;Business;12M;12 months;3;2020-09-16;0
B;Business;12M;12 months;3;2020-09-17;-0.003
B;Business;12M;12 months;3;2020-09-18;-0.004
B;Business;12M;12 months;3;2020-09-21;-0.002
B;Business;12M;12 months;3;2020-09-22;-0.001
B;Business;12M;12 months;3;2020-09-23;-0.003
B;Business;12M;12 months;3;2020-09-24;0
B;Business;12M;12 months;3;2020-09-25;0.005
B;Business;12M;12 months;3;2020-09-28;0.01
B;Business;12M;12 months;3;2020-09-29;0.009
B;Business;12M;12 months;3;2020-09-30;0.006
B;Business;12M;12 months;3;2020-10-01;0.002
B;Business;12M;12 months;3;2020-10-02;0.004
B;Business;12M;12 months;3;2020-10-05;0.035
B;Business;12M;12 months;3;2020-10-06;0.037
B;Business;12M;12 months;3;2020-10-07;0.044
B;Business;12M;12 months;3;2020-10-08;0.043
B;Business;12M;12 months;3;2020-10-09;0.043
B;Business;12M;12 months;3;2020-10-12;0.048
B;Business;12M;12 months;3;2020-10-13;0.046
B;Business;12M;12 months;3;2020-10-14;0.045
B;Business;12M;12 months;3;2020-10-15;0.045
B;Business;12M;12 months;3;2020-10-16;0.044
B;Business;12M;12 months;3;2020-10-19;0.059
B;Business;12M;12 months;3;2020-10-20;0.057
B;Business;12M;12 months;3;2020-10-21;0.057
B;Business;12M;12 months;3;2020-10-22;0.059
B;Business;12M;12 months;3;2020-10-23;0.068
B;Business;12M;12 months;3;2020-10-26;0.066
B;Business;12M;12 months;3;2020-10-27;0.069
B;Business;12M;12 months;3;2020-10-28;0.07
B;Business;12M;12 months;3;2020-10-29;0.075
B;Business;12M;12 months;3;2020-10-30;0.084
B;Business;12M;12 months;3;2020-11-02;0.095
B;Business;12M;12 months;3;2020-11-03;0.097
B;Business;12M;12 months;3;2020-11-04;0.098
B;Business;12M;12 months;3;2020-11-05;0.099
B;Business;12M;12 months;3;2020-11-06;0.1
B;Business;12M;12 months;3;2020-11-09;0.104
B;Business;12M;12 months;3;2020-11-10;0.105
B;Business;12M;12 months;3;2020-11-11;0.104
B;Business;12M;12 months;3;2020-11-12;0.103
B;Business;12M;12 months;3;2020-11-13;0.1
B;Business;12M;12 months;3;2020-11-16;0.101
B;Business;12M;12 months;3;2020-11-17;0.105
B;Business;12M;12 months;3;2020-11-18;0.104
B;Business;12M;12 months;3;2020-11-19;0.105
B;Business;12M;12 months;3;2020-11-20;0.106
B;Business;12M;12 months;3;2020-11-23;0.105
B;Business;12M;12 months;3;2020-11-24;0.103
B;Business;12M;12 months;3;2020-11-25;0.1
B;Business;12M;12 months;3;2020-11-26;0.103
B;Business;12M;12 months;3;2020-11-27;0.106
B;Business;12M;12 months;3;2020-11-30;0.108
B;Business;12M;12 months;3;2020-12-01;0.104
B;Business;12M;12 months;3;2020-12-02;0.103
B;Business;12M;12 months;3;2020-12-03;0.104
B;Business;12M;12 months;3;2020-12-04;0.104
B;Business;12M;12 months;3;2020-12-07;0.101
B;Business;12M;12 months;3;2020-12-08;0.102
B;Business;12M;12 months;3;2020-12-09;0.105
B;Business;12M;12 months;3;2020-12-10;0.1
B;Business;12M;12 months;3;2020-12-11;0.104
B;Business;12M;12 months;3;2020-12-14;0.149
B;Business;12M;12 months;3;2020-12-15;0.129
B;Business;12M;12 months;3;2020-12-16;0.132
B;Business;12M;12 months;3;2020-12-17;0.123
B;Business;12M;12 months;3;2020-12-18;0.121
B;Business;12M;12 months;3;2020-12-21;0.108
B;Business;12M;12 months;3;2020-12-22;0.11
B;Business;12M;12 months;3;2020-12-23;0.108
B;Business;12M;12 months;3;2020-12-28;0.105
B;Business;12M;12 months;3;2020-12-29;0.115
B;Business;12M;12 months;3;2020-12-30;0.119
B;Business;12M;12 months;3;2021-01-04;0.121
B;Business;12M;12 months;3;2021-01-05;0.126
B;Business;12M;12 months;3;2021-01-06;0.13
B;Business;12M;12 months;3;2021-01-07;0.137
B;Business;12M;12 months;3;2021-01-08;0.14
B;Business;12M;12 months;3;2021-01-11;0.147
B;Business;12M;12 months;3;2021-01-12;0.16
B;Business;12M;12 months;3;2021-01-13;0.16
B;Business;12M;12 months;3;2021-01-14;0.161
B;Business;12M;12 months;3;2021-01-15;0.161
B;Business;12M;12 months;3;2021-01-18;0.163
B;Business;12M;12 months;3;2021-01-19;0.163
B;Business;12M;12 months;3;2021-01-20;0.166
B;Business;12M;12 months;3;2021-01-21;0.167
B;Business;12M;12 months;3;2021-01-22;0.169
B;Business;12M;12 months;3;2021-01-25;0.168
B;Business;12M;12 months;3;2021-01-26;0.173
B;Business;12M;12 months;3;2021-01-27;0.17
B;Business;12M;12 months;3;2021-01-28;0.165
B;Business;12M;12 months;3;2021-01-29;0.171
B;Business;12M;12 months;3;2021-02-01;0.176
B;Business;12M;12 months;3;2021-02-02;0.181
B;Business;12M;12 months;3;2021-02-03;0.181
B;Business;12M;12 months;3;2021-02-04;0.182
B;Business;12M;12 months;3;2021-02-05;0.186
B;Business;12M;12 months;3;2021-02-08;0.186
B;Business;12M;12 months;3;2021-02-09;0.191
