Period\Time Series:,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SRS_10Y_3M
2019-11-11,0.38966944960089045
2019-11-08,0.42039084220043943
2019-11-07,0.40522921496271513
2019-11-06,0.3243330762770623
2019-11-05,0.33695967270483274
2019-11-04,0.3089976416688772
2019-11-01,0.3032359558792693
2019-10-31,0.3104161367269547
2019-10-30,0.3457258715585211
2019-10-29,0.36846932486911843
2019-10-28,0.39036733781915045
2019-10-25,0.3264216917669944
2019-10-24,0.2877859600872532
2019-10-23,0.26967981054030843
2019-10-22,0.29347641062170937
2019-10-21,0.3117910698263331
2019-10-18,0.3017556566411813
2019-10-17,0.2776375772909827
2019-10-16,0.2839117030862973
2019-10-15,0.21001727147103055
2019-10-14,0.21231669791320928
2019-10-11,0.23160747921562141
2019-10-10,0.21314261401046275
2019-10-09,0.1490263689600294
2019-10-08,0.1042030245479465
2019-10-07,0.13468652048343643
2019-10-04,0.1391703171589581
2019-10-03,0.1673181289573562
2019-10-02,0.2101605058640441
2019-10-01,0.20732817781825208
2019-09-30,0.17570976881658507
2019-09-27,0.1458810685550247
2019-09-26,0.1543301309492685
2019-09-25,0.10629810202387135
2019-09-24,0.12565976228995124
2019-09-23,0.12814159892418298
2019-09-20,0.19388697360136042
2019-09-19,0.19790534521270686
2019-09-18,0.22486665616995072
2019-09-17,0.21899093032847716
2019-09-16,0.2354044944471424
2019-09-13,0.22379334923914718
2019-09-12,0.22026375370886642
2019-09-11,0.2170866893467821
2019-09-10,0.20696839148975288
2019-09-09,0.22326434231546777
2019-09-06,0.19914801410635208
2019-09-05,0.256034924896846
2019-09-04,0.17575949261601997
2019-09-03,0.14332404505438867
2019-09-02,0.1558498591398706
2019-08-30,0.18909513694669078
2019-08-29,0.14927452373282446
2019-08-28,0.12041366004813248
2019-08-27,0.149624693435515
2019-08-26,0.16663761855589354
2019-08-23,0.16866199005918958
2019-08-22,0.15748644596199723
2019-08-21,0.12819581920771161
2019-08-20,0.12119596181230952
2019-08-19,0.1560114325102544
2019-08-16,0.09806155793451599
2019-08-15,0.1019938287753781
2019-08-14,0.13441759978064238
2019-08-13,0.16317617422871034
2019-08-12,0.17518967996523271
2019-08-09,0.19401204335616784
2019-08-08,0.18243703128211042
2019-08-07,0.14006234368420578
2019-08-06,0.19868986142821554
2019-08-05,0.20425701794734452
2019-08-02,0.23155587386741372
2019-08-01,0.24913413325265
2019-07-31,0.27883698975637194
2019-07-30,0.2883436643778279
2019-07-29,0.28789541149382725
2019-07-26,0.3100321792081091
2019-07-25,0.3363258545388593
2019-07-24,0.29504178213995025
2019-07-23,0.335889516323283
2019-07-22,0.3369574022100248
2019-07-19,0.35350858733381574
2019-07-18,0.3473894633868463
2019-07-17,0.36240831978229027
2019-07-16,0.4033455039162077
2019-07-15,0.40218833517370933
2019-07-12,0.4402967555045253
2019-07-11,0.42213231042517496
2019-07-10,0.3730663174676965
2019-07-09,0.3293121535243374
2019-07-08,0.2936021296251282
2019-07-05,0.3397910598954612
2019-07-04,0.2889859148693703
2019-07-03,0.29241918655762256
2019-07-02,0.3127293015898639
2019-07-01,0.32116509465431486
2019-06-28,0.3450013084755248
2019-06-27,0.36973208948627245
2019-06-26,0.3463377194485192
2019-06-25,0.33619375709087707
2019-06-24,0.35759240589354224
2019-06-21,0.3666575738142239
2019-06-20,0.3551887857482193
2019-06-19,0.3527855156018165
2019-06-18,0.32990616773156
2019-06-17,0.376689129194017
2019-06-14,0.3690075488191693
2019-06-13,0.38416006605981956
2019-06-12,0.39018741214832675
2019-06-11,0.3938826622990197
2019-06-10,0.39774535299252534
2019-06-07,0.36148985533587363
2019-06-06,0.39853844396182325
2019-06-05,0.39717318133092094
2019-06-04,0.4197786621938101
2019-06-03,0.43138209938457117
2019-05-31,0.43938874318173515
2019-05-30,0.47837300712744946
2019-05-29,0.4532858536261285
2019-05-28,0.47469113970315835
2019-05-27,0.47853480049235975
2019-05-24,0.5178126460910144
2019-05-23,0.5145276825125403
2019-05-22,0.5547213619887946
2019-05-21,0.5607403511075165
2019-05-20,0.5444777712058289
2019-05-17,0.5407996132231987
2019-05-16,0.5415234080460163
2019-05-15,0.5133816939662142
2019-05-14,0.5586925404037167
2019-05-13,0.5782304863667532
2019-05-10,0.60886693982199
2019-05-09,0.5807033112352722
2019-05-08,0.5912785438266105
2019-05-07,0.6020456459953409
2019-05-06,0.6335339975944533
2019-05-03,0.638040573690275
2019-05-02,0.634598109704509
2019-04-30,0.6387418362272428
2019-04-29,0.6170483872777269
2019-04-26,0.5786311932281373
2019-04-25,0.5889021660456527
2019-04-24,0.5867508134567354
2019-04-23,0.6329906904635448
2019-04-18,0.6213730048605411
2019-04-17,0.6887571665462361
2019-04-16,0.667635871650127
2019-04-15,0.671584746425893
2019-04-12,0.6456833341054521
2019-04-11,0.5823946894750294
2019-04-10,0.5673320806849397
2019-04-09,0.5974287586880193
2019-04-08,0.6147311211476907
2019-04-05,0.6133083956517723
2019-04-04,0.6110606172765946
2019-04-03,0.6240646519674926
2019-04-02,0.578310444676856
2019-04-01,0.5790468440872513
2019-03-29,0.5569992610970175
2019-03-28,0.5565955802030775
2019-03-27,0.5468425348628213
2019-03-26,0.5936271189852765
2019-03-25,0.6084251386564031
2019-03-22,0.5862599663530373
2019-03-21,0.6541841722458752
2019-03-20,0.697579290282216
2019-03-19,0.721092799554817
2019-03-18,0.6914086807801527
2019-03-15,0.6987637828501655
2019-03-14,0.699343443031698
2019-03-13,0.6818259794848542
2019-03-12,0.6818259794848648
2019-03-11,0.6756684651873922
2019-03-08,0.685931716752984
2019-03-07,0.7015615832837808
2019-03-06,0.7401258497170506
2019-03-05,0.7857250459731466
2019-03-04,0.7867393533722788
2019-03-01,0.8243154110844955
2019-02-28,0.7966754497065197
2019-02-27,0.7572616343440763
2019-02-26,0.7311121173237703
2019-02-25,0.7165421940391179
2019-02-22,0.7251185646033715
2019-02-21,0.7461999541209527
2019-02-20,0.7130770910187225
2019-02-19,0.732060724971939
2019-02-18,0.7109464729542383
2019-02-15,0.7005609794558056
2019-02-14,0.6849160240802128
2019-02-13,0.7331825911164324
2019-02-12,0.7183863830998747
2019-02-11,0.684140860899468
2019-02-08,0.6479399420908898
2019-02-07,0.6826137134950455
2019-02-06,0.7395515083521542
2019-02-05,0.76730949980843
2019-02-04,0.7601265140341531
2019-02-01,0.7581027684560344
2019-01-31,0.7721682716264991
2019-01-30,0.7932161967750899
2019-01-29,0.7960921274652754
2019-01-28,0.8054771653058037
2019-01-25,0.8139594418501702
2019-01-24,0.7989562246233444
2019-01-23,0.8490042587917679
2019-01-22,0.8575568153607351
2019-01-21,0.8685217157165955
2019-01-18,0.8650581599020327
2019-01-17,0.8434881064388843
2019-01-16,0.8441579929615971
2019-01-15,0.8360627194830798
2019-01-14,0.8311828829154915
2019-01-11,0.8544757177250193
2019-01-10,0.8740687672547095
2019-01-09,0.9100416243018282
2019-01-08,0.9371896772380949
2019-01-07,0.9010442830841142
2019-01-04,0.9063169465628012
2019-01-03,0.8586783232100862
2019-01-02,0.854766639338984
2018-12-28,1.119116409061827
2018-12-27,1.1066426316241436
2018-12-21,1.1021244895164077
2018-12-20,1.0893429272057396
2018-12-19,1.1048616670937852
2018-12-18,1.1166458138192068
2018-12-17,1.1209254510144646
2018-12-14,1.0792722999076323
2018-12-13,1.0492817470594742
2018-12-12,1.0449456924792642
2018-12-11,1.011140193129502
2018-12-10,1.0208667474714277
2018-12-07,1.0326591750161456
2018-12-06,0.9842024791786095
2018-12-05,1.0123215397293714
2018-12-04,1.0274215127237691
2018-12-03,1.0453548207150387
2018-11-30,1.0418644145533507
2018-11-29,1.0858207462954597
2018-11-28,1.1142447764595553
2018-11-27,1.0999575358302334
2018-11-26,1.1165491009350315
2018-11-23,1.0877139260095752
2018-11-22,1.140296376878379
2018-11-21,1.1464732871807106
2018-11-20,1.1189856175543036
2018-11-19,1.1553410875184755
2018-11-16,1.1153384347514081
2018-11-15,1.107677220523293
2018-11-14,1.165997668190824
2018-11-13,1.156592107457801
2018-11-12,1.147355932646288
2018-11-09,1.174749913056617
2018-11-08,1.2043145240005522
2018-11-07,1.1994954557757553
2018-11-06,1.199823476520632
2018-11-05,1.1656613140082885
2018-11-02,1.198227539476191
2018-11-01,1.190430905912092
2018-10-31,1.1855417506574595
2018-10-30,1.1961184649125842
2018-10-29,1.2135857866437216
2018-10-26,1.1707797792129462
2018-10-25,1.199774329731897
2018-10-24,1.188707194564276
2018-10-23,1.2126626480508087
2018-10-22,1.2301905333290515
2018-10-19,1.2290844752972878
2018-10-18,1.236228588497204
2018-10-17,1.2337362132380671
2018-10-16,1.2618174264258466
2018-10-15,1.256436605850251
2018-10-12,1.2420220733296707
2018-10-11,1.2516645152997468
2018-10-10,1.2583283907357088
2018-10-09,1.2293219306094407
2018-10-08,1.2277750121132913
2018-10-05,1.2368039435105804
2018-10-04,1.2069497721682074
2018-10-03,1.1215580684957975
2018-10-02,1.0958375347929334
2018-10-01,1.1631002983677146
2018-09-28,1.1331921843153676
2018-09-27,1.1841666637934785
2018-09-26,1.1877670132590576
2018-09-25,1.1894274310383786
2018-09-24,1.1641308250363007
2018-09-21,1.1051458281773288
2018-09-20,1.134924254163155
2018-09-19,1.1167390097477494
2018-09-18,1.1132428332257902
2018-09-17,1.1006410139841545
2018-09-14,1.076168101816408
2018-09-13,1.0684915999517792
2018-09-12,1.0441898844296869
2018-09-11,1.0704731934413323
2018-09-10,1.029253379617754
2018-09-07,1.0276608564806478
2018-09-06,1.0091719806742043
2018-09-05,1.0222251811926186
2018-09-04,0.9838578230601127
2018-09-03,0.981499056186399
2018-08-31,0.9984375742332661
2018-08-30,1.0260996599306713
2018-08-29,1.0592122427350286
2018-08-28,1.0313536567444357
2018-08-27,1.0350479484507207
2018-08-24,1.0016065261951927
2018-08-23,0.9991760348462784
2018-08-22,0.9896545744146084
2018-08-21,0.9818914125535998
2018-08-20,0.9612490837237788
2018-08-17,0.9473383857558255
2018-08-16,0.9530064237205891
2018-08-15,0.9565543959115279
2018-08-14,0.9685445941190074
2018-08-13,0.975657056020399
2018-08-10,0.9700306208705438
2018-08-09,1.0135181622814875
2018-08-08,1.0239124278246536
2018-08-07,1.0552167068584235
2018-08-06,1.0411262839413893
2018-08-03,1.0833778364354425
2018-08-02,1.1160439748074835
2018-08-01,1.1490977638519082
2018-07-31,1.0735970921291402
2018-07-30,1.10394224161518
2018-07-27,1.094039413533404
2018-07-26,1.0522692372388998
2018-07-25,1.0474297239285877
2018-07-24,1.048854148290124
2018-07-23,1.0463632923323212
2018-07-20,1.0142275969739054
2018-07-19,0.9907099340972831
2018-07-18,0.9770836369654907
2018-07-17,1.0013390979984684
2018-07-16,1.0039409977026952
2018-07-13,0.9735035988489096
2018-07-12,0.997160497941471
2018-07-11,0.9936016558943279
2018-07-10,1.0183835614864305
2018-07-09,1.004723793531276
2018-07-06,0.9959792980321125
2018-07-05,1.013772131214829
2018-07-04,1.0070263169530396
2018-07-03,0.9929621039065932
2018-07-02,1.0003605499748833
2018-06-29,1.002166928167446
2018-06-28,1.0204137603012322
2018-06-27,1.055421387493112
2018-06-26,1.07318012484126
2018-06-25,1.0604700836312189
2018-06-22,1.0435372911238614
2018-06-21,1.0427736702138848
2018-06-20,1.0830277340637577
2018-06-19,1.0666530048227858
2018-06-18,1.1028155298191717
2018-06-15,1.091124802434734
2018-06-14,1.1381830138477358
2018-06-13,1.1552217416310488
2018-06-12,1.1831723215900227
2018-06-11,1.1982717725153937
2018-06-08,1.1499752955040878
2018-06-07,1.1844643368691914
2018-06-06,1.1286037496251506
2018-06-05,1.0624562506471453
2018-06-04,1.0759084645083143
2018-06-01,1.0574487588657722
2018-05-31,1.0292825408627113
2018-05-30,1.0256068071904947
2018-05-29,1.0241356641762458
2018-05-28,1.054095845987957
2018-05-25,1.0802425060591865
2018-05-24,1.1358976629819033
2018-05-23,1.1921323772061378
2018-05-22,1.2334986846215985
2018-05-21,1.2358097728762423
2018-05-18,1.2823704259388797
2018-05-17,1.3056448419025013
2018-05-16,1.2769920915299666
2018-05-15,1.3111004985801102
2018-05-14,1.2848799040035743
2018-05-11,1.2405032139320722
2018-05-10,1.2306417900295807
2018-05-09,1.2431399127505671
2018-05-08,1.2268595482193876
2018-05-07,1.2040838084852037
2018-05-04,1.2158328410293402
2018-05-03,1.2377672229656045
2018-05-02,1.2793357787975432
2018-04-30,1.256421755725126
2018-04-27,1.2670273298395198
2018-04-26,1.3167125426916932
2018-04-25,1.321825766536072
2018-04-24,1.3317292475153368
2018-04-23,1.314631670245081
2018-04-20,1.2978058187401427
2018-04-19,1.2772618795037252
2018-04-18,1.214716743068024
2018-04-17,1.2177372085493257
2018-04-16,1.2395756480453912
2018-04-13,1.2413859327298546
2018-04-12,1.2356890288966942
2018-04-11,1.2094157871942872
2018-04-10,1.2171801643127844
2018-04-09,1.2185114908699932
2018-04-06,1.2246657032794455
2018-04-05,1.2298326521038156
2018-04-04,1.2119184241933678
2018-04-03,1.2120963736477777
2018-03-29,1.2220173717225258
2018-03-28,1.2300329148593605
2018-03-27,1.2482702906046774
2018-03-26,1.2641801285957337
2018-03-23,1.2814196420780593
2018-03-22,1.257003119626541
2018-03-21,1.3155704514666442
2018-03-20,1.2871597382932645
2018-03-19,1.3086465276424069
2018-03-16,1.3191027658599754
2018-03-15,1.3093612341789178
2018-03-14,1.344075057462186
2018-03-13,1.3641194120717213
2018-03-12,1.3502922532867259
2018-03-09,1.378600292986606
2018-03-08,1.3667704098264184
2018-03-07,1.379576573186266
2018-03-06,1.419370254880869
2018-03-05,1.3608667702440334
2018-03-02,1.339824525802689
2018-03-01,1.335038947082137
2018-02-28,1.3642534811534337
2018-02-27,1.3916537129848956
2018-02-26,1.3461972572893637
2018-02-23,1.3472120949006492
2018-02-22,1.4074515269174293
2018-02-21,1.4049257066828074
2018-02-20,1.4126483642858043
2018-02-19,1.4346236990952683
2018-02-16,1.3904621262990258
2018-02-15,1.4319845981016914
2018-02-14,1.4359504801047942
2018-02-13,1.4268883043809413
2018-02-12,1.4301918223336911
2018-02-09,1.431109211049899
2018-02-08,1.4598271097108402
2018-02-07,1.394607426125918
2018-02-06,1.3825342120227495
2018-02-05,1.4099095853590895
2018-02-02,1.4228543926300674
2018-02-01,1.3764181811490834
2018-01-31,1.3353054809683447
2018-01-30,1.360966872601355
2018-01-29,1.3243145253993442
2018-01-26,1.2700013638140453
2018-01-25,1.276752869335635
2018-01-24,1.2407918421592736
2018-01-23,1.2020490023543406
2018-01-22,1.2320983231778522
2018-01-19,1.2420000451450737
2018-01-18,1.2366113556611695
2018-01-17,1.215609145947288
2018-01-16,1.208261465246981
2018-01-15,1.2448509607097453
2018-01-12,1.245752932720299
2018-01-11,1.2138438710260668
2018-01-10,1.1999693742267303
2018-01-09,1.1935269191438589
2018-01-08,1.1536764050763704
2018-01-05,1.182956140721261
2018-01-04,1.197437062905285
2018-01-03,1.2115635704955179
2018-01-02,1.2836136669474134
2017-12-29,1.302099910237913
2017-12-28,1.2479401862714374
2017-12-27,1.318540131447442
2017-12-22,1.3192419186762414
2017-12-21,1.35181446250944
2017-12-20,1.3605409384399074
2017-12-19,1.3241392257429423
2017-12-18,1.2402763981997627
2017-12-15,1.2358803459793966
2017-12-14,1.266131132670709
2017-12-13,1.2302739722463316
2017-12-12,1.2253165402009563
2017-12-11,1.2040537942616274
2017-12-08,1.2003441515742623
2017-12-07,1.1902747757714367
2017-12-06,1.161454041019881
2017-12-05,1.200728926672846
2017-12-04,1.1984235380490553
2017-12-01,1.1997303509300983
2017-11-30,1.218811723551698
2017-11-29,1.2471303140180356
2017-11-28,1.1997001127187144
2017-11-27,1.208921506527546
2017-11-24,1.2144320910881972
2017-11-23,1.2108211045259794
2017-11-22,1.2111156744729694
2017-11-21,1.1950224501657254
2017-11-20,1.1874324954074822
2017-11-17,1.203066480690348
2017-11-16,1.2032212028868614
2017-11-15,1.198986666247193
2017-11-14,1.2534770846410435
2017-11-13,1.244098688218888
2017-11-10,1.2377162217579722
2017-11-09,1.2165371106603284
2017-11-08,1.1516515271342194
2017-11-07,1.181172461035308
2017-11-06,1.1829718747906717
2017-11-03,1.2096154695343009
2017-11-02,1.2256356118372005
2017-11-01,1.2034079952982493
2017-10-31,1.224232831097592
2017-10-30,1.2355256814132551
2017-10-27,1.2676297625791713
2017-10-26,1.274167120804618
2017-10-25,1.3059989837272703
2017-10-24,1.2831121536780103
2017-10-23,1.261979541624723
2017-10-20,1.278142104978979
2017-10-19,1.234423633299907
2017-10-18,1.2205869726165268
2017-10-17,1.2091982944659205
2017-10-16,1.2221620509230013
2017-10-13,1.2412111416256308
2017-10-12,1.2730938218199475
2017-10-11,1.267194252714767
2017-10-10,1.2678325924061065
2017-10-09,1.214160426749655
2017-10-06,1.2748940384974918
2017-10-05,1.2350736887600984
2017-10-04,1.2440433023782829
2017-10-03,1.2793149680056752
2017-10-02,1.2543126826144468
2017-09-29,1.2790151046507083
2017-09-28,1.305196345121124
2017-09-27,1.293177705537252
2017-09-26,1.2443351412403982
2017-09-25,1.2345445779848028
2017-09-22,1.2723348562303047
2017-09-21,1.2633196010717225
2017-09-20,1.2375208170473637
2017-09-19,1.2386949271717473
2017-09-18,1.2617635524374473
2017-09-15,1.2002772342887604
2017-09-14,1.2198551538615723
2017-09-13,1.1809300078065048
2017-09-12,1.1735434230408481
2017-09-11,1.140175509826486
2017-09-08,1.1399622819347381
2017-09-07,1.1323259265449732
2017-09-06,1.1408884001183375
2017-09-05,1.1624755082671305
2017-09-04,1.1574961540062694
2017-09-01,1.1591349424821429
2017-08-31,1.1626892364497474
2017-08-30,1.1594504003934776
2017-08-29,1.1058433819292177
2017-08-28,1.1330596721841897
2017-08-25,1.1741602714202386
2017-08-24,1.1475182532337134
2017-08-23,1.1454821784041385
2017-08-22,1.1550864870925235
2017-08-21,1.1478181412472053
2017-08-18,1.1429665618965772
2017-08-17,1.1776293504871451
2017-08-16,1.193270534639088
2017-08-15,1.1969460438110002
2017-08-14,1.1590700352320018
2017-08-11,1.1298246329945625
2017-08-10,1.1470655090465707
2017-08-09,1.1589934482232545
2017-08-08,1.2004443495022004
2017-08-07,1.2014041077700135
2017-08-04,1.2261719540171423
2017-08-03,1.2109789197922525
2017-08-02,1.2074860097539724
2017-08-01,1.198101425226281
2017-07-31,1.287462774948862
2017-07-28,1.2792359578224484
2017-07-27,1.246797196243796
2017-07-26,1.2795354093260694
2017-07-25,1.2607841141663985
2017-07-24,1.2077998333632405
2017-07-21,1.2415314634123773
2017-07-20,1.2666852576994003
2017-07-19,1.2618941764107945
2017-07-18,1.2766612290627273
2017-07-17,1.2867890099161925
2017-07-14,1.2849268628476092
2017-07-13,1.3101491890733716
2017-07-12,1.2913723699792081
2017-07-11,1.3132410216487913
2017-07-10,1.2911577870478037
2017-07-07,1.3188959108772855
2017-07-06,1.3021459515188358
2017-07-05,1.2561302149235263
2017-07-04,1.2405010209566272
2017-07-03,1.216056876516253
2017-06-30,1.2294804220340172
2017-06-29,1.2085894832191124
2017-06-28,1.1339053160571477
2017-06-27,1.0871207609027207
2017-06-26,1.019681542050397
2017-06-23,1.027404717292052
2017-06-22,1.0224826260113298
2017-06-21,1.0333902525979406
2017-06-20,1.0328951974160199
2017-06-19,1.0654478035540624
2017-06-16,1.0698454678106732
2017-06-15,1.048027150811908
2017-06-14,1.0377248985932683
2017-06-13,1.052073923033426
2017-06-12,1.0638327997625638
2017-06-09,1.072033024449617
2017-06-08,1.0652295214129766
2017-06-07,1.0686279631994895
2017-06-06,1.0730503386134493
2017-06-05,1.0935680583101473
2017-06-02,1.0983598764114806
2017-06-01,1.1309633928661402
2017-05-31,1.094969935663726
2017-05-30,1.1023259484107373
2017-05-29,1.10064612466208
2017-05-26,1.1191042759574257
2017-05-25,1.1429530982857319
2017-05-24,1.1807844193752361
2017-05-23,1.180389585537448
2017-05-22,1.1667098425375049
2017-05-19,1.1224276640724176
2017-05-18,1.1227467294066034
2017-05-17,1.1679638260109189
2017-05-16,1.2439814214208813
2017-05-15,1.233793728801634
2017-05-12,1.234237246459136
2017-05-11,1.2501110130232576
2017-05-10,1.2217738439635575
2017-05-09,1.2267297426993955
2017-05-08,1.2034220340703539
2017-05-05,1.1990626683486352
2017-05-04,1.2244174578904818
2017-05-03,1.16384203701615
2017-05-02,1.1623624591902626
2017-04-28,1.1662765486560827
2017-04-27,1.1681792043991215
2017-04-26,1.1916717738923377
2017-04-25,1.1858004556275152
2017-04-24,1.1617254315214451
2017-04-21,1.1153780406771467
2017-04-20,1.0708048077923935
2017-04-19,1.0577084559324468
2017-04-18,1.0363835397618884
2017-04-13,1.0238991985428458
2017-04-12,1.0611193436601796
2017-04-11,1.0818297450771075
2017-04-10,1.0728684555801458
2017-04-07,1.078494006180735
2017-04-06,1.1062600042724329
2017-04-05,1.1198262932910787
2017-04-04,1.0749139715718932
2017-04-03,1.1181866292543834
2017-03-31,1.13397139426596
2017-03-30,1.158438343417612
2017-03-29,1.2218693376333203
2017-03-28,1.2456731226811115
2017-03-27,1.2452192486682163
2017-03-24,1.2792670671450002
2017-03-23,1.2788222905828364
2017-03-22,1.2795480741345586
2017-03-21,1.3478670680824152
2017-03-20,1.318638316506719
2017-03-17,1.3650341379720181
2017-03-16,1.3705252662437948
2017-03-15,1.3662152720501264
2017-03-14,1.388660710557657
2017-03-13,1.420375357415114
2017-03-10,1.4197517540813767
2017-03-09,1.3454772443731566
2017-03-08,1.3252737856384913
2017-03-07,1.2654842861018434
2017-03-06,1.236583850954338
2017-03-03,1.2578268780458621
2017-03-02,1.2218143379107278
2017-03-01,1.1667011389204414
2017-02-28,1.121501695962665
2017-02-27,1.1216966960254875
2017-02-24,1.1178767197685109
2017-02-23,1.1338894892211293
2017-02-22,1.1361064973418968
2017-02-21,1.1985120774284423
2017-02-20,1.1650026843498273
2017-02-17,1.1507739308235472
2017-02-16,1.21308899765405
2017-02-15,1.2208923904030473
2017-02-14,1.169474589435599
2017-02-13,1.1638251311763967
2017-02-10,1.1462076536623065
2017-02-09,1.1146146774272268
2017-02-08,1.136392562308222
2017-02-07,1.1736616512402671
2017-02-06,1.1412010379151738
2017-02-03,1.2182163737312837
2017-02-02,1.1967199134270703
2017-02-01,1.2241535881684804
2017-01-31,1.1966869062910992
2017-01-30,1.1837076323259481
2017-01-27,1.136931575491236
2017-01-26,1.1406769506818357
2017-01-25,1.122211127651571
2017-01-24,1.0629392781048517
2017-01-23,1.0375388206926257
2017-01-20,1.160898670810369
2017-01-19,1.1602606749575088
2017-01-18,1.1078400186362432
2017-01-17,1.0397490330079167
2017-01-16,1.085340360763566
2017-01-13,1.134372193475619
2017-01-12,1.1240632253321787
2017-01-11,1.1177081257058383
2017-01-10,1.1431342818268804
2017-01-09,1.113010436314278
2017-01-06,1.1355650413551928
2017-01-05,1.1443736531572875
2017-01-04,1.1392226072938745
2017-01-03,1.0954718736883369
2017-01-02,1.0184767725508381
2016-12-30,1.1857215940401793
2016-12-29,1.1769517691221703
2016-12-28,1.1737727868724146
2016-12-27,1.176906199908481
2016-12-23,1.1916133835767388
2016-12-22,1.1880586644196596
2016-12-21,1.1566473924167122
2016-12-20,1.1503580562104867
2016-12-19,1.1468864417099478
2016-12-16,1.175732853663494
2016-12-15,1.1847353092184534
2016-12-14,1.1238530184775652
2016-12-13,1.2395121639182562
2016-12-12,1.2859293009337383
2016-12-09,1.219004980720693
2016-12-08,1.2485293588990138
2016-12-07,1.2016023144868804
2016-12-06,1.1938575902975248
2016-12-05,1.1891926468656129
2016-12-02,1.1857217985345234
2016-12-01,1.1532704963375795
2016-11-30,1.0735700966225477
2016-11-29,1.084928366373884
2016-11-28,1.035422121302589
2016-11-25,1.0820158987270538
2016-11-24,1.0866754027479333
2016-11-23,1.1131490754745128
2016-11-22,1.054634109379398
2016-11-21,1.089958193023664
2016-11-18,1.0638261025313527
2016-11-17,1.0862699551648338
2016-11-16,1.1184716687461242
2016-11-15,1.1101826130579409
2016-11-14,1.1754916614224198
2016-11-11,1.1347507871476916
2016-11-10,1.1302885161445073
2016-11-09,0.9807268003095949
2016-11-08,0.9523064800204467
2016-11-07,0.9426381281112957
2016-11-04,0.9196655552763392
2016-11-03,0.9582611478719958
2016-11-02,0.8810693882888041
2016-11-01,0.9268339007760102
2016-10-31,0.9635611395517482
2016-10-28,0.9693998642500897
2016-10-27,0.9531207983255516
2016-10-26,0.868185199405559
2016-10-25,0.8038208366113643
2016-10-24,0.7726734280350682
2016-10-21,0.7703944945392818
2016-10-20,0.7933577703073792
2016-10-19,0.7800413840275527
2016-10-18,0.8120834013809634
2016-10-17,0.8028824184000076
2016-10-14,0.7984574156616667
2016-10-13,0.7846196705518693
2016-10-12,0.8066872570738863
2016-10-11,0.7854296485568862
2016-10-10,0.7922260939333386
2016-10-07,0.7545257293704536
2016-10-06,0.7410006308224115
2016-10-05,0.7029470381701354
2016-10-04,0.6379385285479668
2016-10-03,0.6174936116061613
2016-09-30,0.5827596324808124
2016-09-29,0.6054559081841925
2016-09-28,0.5686621521176284
2016-09-27,0.5591737877123669
2016-09-26,0.567782276715966
2016-09-23,0.5816819006435162
2016-09-22,0.5647622502400372
2016-09-21,0.6233145491122475
2016-09-20,0.598266799602427
2016-09-19,0.6415788853297744
2016-09-16,0.6381563778160846
2016-09-15,0.6695893176329365
2016-09-14,0.6392637532581755
2016-09-13,0.6347307981814967
2016-09-12,0.6254839540154553
2016-09-09,0.6141785964955941
2016-09-08,0.5239786693278283
2016-09-07,0.5065179077626729
2016-09-06,0.5503941337045787
2016-09-05,0.5793814856014389
2016-09-02,0.5834068810568218
2016-09-01,0.5839771117920466
2016-08-31,0.536692668578985
2016-08-30,0.5292417220430833
2016-08-29,0.5492713408958306
2016-08-26,0.5300179249532209
2016-08-25,0.547211979240472
2016-08-24,0.5207759191560869
2016-08-23,0.5154778376332804
2016-08-22,0.5199863244506037
2016-08-19,0.5285834159278985
2016-08-18,0.5097663699234739
2016-08-17,0.5554585498240535
2016-08-16,0.5449991881589483
2016-08-15,0.5314883604007351
2016-08-12,0.5013373949410326
2016-08-11,0.4828097151235211
2016-08-10,0.5007415103798667
2016-08-09,0.5364057429195335
2016-08-08,0.5658330321193878
2016-08-05,0.5409111732126977
2016-08-04,0.5230295131331762
2016-08-03,0.5734105466841726
2016-08-02,0.5755619174389623
2016-08-01,0.4892101009164158
2016-07-29,0.4932345414272362
2016-07-28,0.5418910220758498
2016-07-27,0.5548673882210672
2016-07-26,0.5526945444245963
2016-07-25,0.5555489277201267
2016-07-22,0.5854542924465085
2016-07-21,0.6096949999916733
2016-07-20,0.5915999305476198
2016-07-19,0.5854214398269028
2016-07-18,0.5781540980973638
2016-07-15,0.6038385298138146
2016-07-14,0.5932440316155153
2016-07-13,0.5406576276788011
2016-07-12,0.5662355552821985
2016-07-11,0.5115681009987034
2016-07-08,0.5141049916247369
2016-07-07,0.5470958317413247
2016-07-06,0.5270567472883546
2016-07-05,0.5098720309356017
2016-07-04,0.5597060439947024
2016-07-01,0.5562264383214952
2016-06-30,0.5455921042070074
2016-06-29,0.5473820669267504
2016-06-28,0.5618324666713581
2016-06-27,0.5421651754802898
2016-06-24,0.6011835892213996
2016-06-23,0.6778909913752451
2016-06-22,0.6570997241099531
2016-06-21,0.6362735915232556
2016-06-20,0.6429252907199104
2016-06-17,0.6135606020285949
2016-06-16,0.5880768301732052
2016-06-15,0.599037756869927
2016-06-14,0.6093593690510527
2016-06-13,0.6275430544267475
2016-06-10,0.6108798799669901
2016-06-09,0.6288097945585943
2016-06-08,0.654404916472007
2016-06-07,0.6657665065391072
2016-06-06,0.6964264316939753
2016-06-03,0.6899217400791807
2016-06-02,0.7442787758202984
