Period\Time Series:,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_10Y4M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_3Y11M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_4Y6M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_3Y5M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_10Y10M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_9Y9M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_10Y7M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_1Y11M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_5Y10M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_5Y2M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_5Y3M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_5Y9M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_3Y6M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_9Y4M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_4Y3M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_9Y1M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_6Y2M
2019-01-15,0.2675650707695776,-0.46885036201389774,-0.39732131702528495,-0.5248459532095913,0.3083924108281191,0.2165228468470044,0.28830706352931257,-0.6367497102045379,-0.224202829646313,-0.31129111154616984,-0.30039943024188265,-0.2350475196605517,-0.5159618176501963,0.1777194788719214,-0.4285922677460001,0.15347462085132246,-0.18112104090915704
2019-01-14,0.27084652673943754,-0.4572316245541219,-0.38603469321925665,-0.5131212540559273,0.3109966255255907,0.22062779305095992,0.2912464538700972,-0.6258653023160266,-0.2143050025185489,-0.3006088093847583,-0.2898065744453069,-0.22504380426382653,-0.5042422386466265,0.18243232434246526,-0.4171381266036174,0.15855900141278756,-0.17166487529195074
2019-01-11,0.2767918012069521,-0.44938612156838564,-0.377931890630264,-0.5057715437916741,0.3167263694552829,0.22683538829904304,0.2970828452453964,-0.6230982565957994,-0.20632303013694786,-0.2924807142073069,-0.2816892612736188,-0.21703707442608966,-0.4967872736417309,0.18883372151402922,-0.4091118805303964,0.16507888041432528,-0.16379569023173834
2019-01-10,0.29558591445810434,-0.43983075754787837,-0.36619213912719006,-0.49837505583166664,0.3355235958731302,0.24557979791302076,0.31588242691371926,-0.6229158244962205,-0.19096536511288065,-0.27870339848949444,-0.2676904814010683,-0.2018538957388949,-0.4890142410097851,0.20750344967679668,-0.39826222145839685,0.18368465084402086,-0.1478007178441878
2019-01-09,0.32915135572916077,-0.4166177790514163,-0.34022418028161994,-0.4779559749073008,0.3689400524892563,0.2792595652357024,0.3493783492513356,-0.6130039382802299,-0.16058853180384425,-0.25022435198114135,-0.23894235829936594,-0.17168364972096928,-0.46810185380654845,0.24121331398943147,-0.3734090581307603,0.2173871203897928,-0.11667792880405026
2019-01-08,0.3385299748366206,-0.41063557680236196,-0.3329540791217771,-0.47341765933605284,0.3781744739451067,0.288790617316264,0.3586860771199607,-0.6154083201636471,-0.1515661517917497,-0.24190296615526652,-0.23051607485212466,-0.1627327525979143,-0.46329830239141057,0.25083788325428813,-0.3666438557598992,0.22705964475934692,-0.1074097370527558
2019-01-07,0.3169634379145565,-0.43113674267176894,-0.354596888230855,-0.4924439820610802,0.35681462887816195,0.2669775726525705,0.33722359416267755,-0.6255622342359319,-0.17431717389135137,-0.264300837763904,-0.2529767749644205,-0.18545646081566725,-0.48260846106971833,0.22884798588820043,-0.3878624011425047,0.20496460347396317,-0.13023130882425837
2019-01-04,0.3027753555158168,-0.4452339615575651,-0.36883705764839414,-0.5064004628680912,0.3426633434291335,0.2527443084871255,0.3230541668483289,-0.639487794645659,-0.18873196240442347,-0.27865518513728915,-0.267341481994988,-0.19986635584821055,-0.49658849449177067,0.21458153232138955,-0.4020456336781333,0.19067814851950882,-0.14465898939130462
2019-01-03,0.2738850704568261,-0.45931076215968947,-0.382900302455806,-0.5213636368829015,0.31321759160100715,0.22470175462806008,0.2938674948033624,-0.6597680160198283,-0.20571189680223023,-0.29379665735480875,-0.28267998638356495,-0.2165892057286154,-0.5113461099277039,0.18728770756583746,-0.4159886898299039,0.1638936139161511,-0.16271616629579277
2019-01-02,0.25506758925907347,-0.47279408665636646,-0.3964018578549018,-0.5349777909224853,0.2938676160279359,0.20652318228211142,0.27478181000080415,-0.674449586249946,-0.21984805690623643,-0.3075245300562397,-0.2964498215110467,-0.23066585651007188,-0.5249289606111569,0.16957406742804748,-0.4294605180298925,0.14646103911922204,-0.17711117645080998
2018-12-28,0.3441980084166256,-0.41602892050119467,-0.33364122335544355,-0.4849911738138113,0.38389875791378403,0.29441713567588357,0.364379828541761,-0.666922400831206,-0.14736901529906854,-0.2394152764311328,-0.22774968976271692,-0.15869243493889007,-0.4736709475777139,0.25644890261297615,-0.36907726666828644,0.2326655274378493,-0.10270784566434399
2018-12-27,0.33149460529573416,-0.41803335391977914,-0.3366878503199269,-0.4861407925031589,0.3705508504823096,0.28250797366917046,0.3513500219433938,-0.6660254076559928,-0.15285450874867834,-0.2436802329300196,-0.23216757563100154,-0.16402600085112562,-0.4749595919062912,0.24513516608934305,-0.37167304493355324,0.22172025203879997,-0.1087977924489838
2018-12-21,0.3285349760876164,-0.39006776596476467,-0.3085675431757666,-0.46043461704859556,0.36640812807881495,0.28135422602645743,0.347758793029441,-0.6604435818495711,-0.13081355863398514,-0.21780015078140114,-0.20669942135064634,-0.1414488542636656,-0.44872272780009226,0.2455727524051854,-0.3433310852423137,0.2232377823276641,-0.0890020522672037
2018-12-20,0.3110205367318297,-0.385440574383348,-0.3065250103304562,-0.4538243723009048,0.34813422037929165,0.26488560665979577,0.3298496136833906,-0.6513279140189914,-0.13483576166270517,-0.21882501438595447,-0.20810596239089918,-0.14510505240018112,-0.4424206245121116,0.2299658948374077,-0.3401584041837884,0.20819687007612586,-0.0944557093357945
2018-12-19,0.33154034567898716,-0.3821064747394205,-0.3015855065501585,-0.4517191315135136,0.36964642702632666,0.28417083884387306,0.3508730674210083,-0.6512530557654461,-0.1259379331172008,-0.2119279456751455,-0.20095961325540834,-0.1364572761900229,-0.4401230506040692,0.24831719965267407,-0.335924052709319,0.22596667529311443,-0.08456206572961023
2018-12-18,0.3370837362555692,-0.38646343682325046,-0.304876630617696,-0.45695112749269207,0.37569988910914276,0.2890724579424315,0.3566759642516013,-0.6584953810941032,-0.1267931964122262,-0.213988691574869,-0.20286766578810944,-0.1374608721453825,-0.4452130934740417,0.2527279439497496,-0.3396753524531695,0.23006940048060542,-0.08483238405493854
2018-12-17,0.3490012467582915,-0.3839343941267819,-0.30171034873015135,-0.4548170027828977,0.38827538877797174,0.3001865262649863,0.36892604751995517,-0.6561572080954896,-0.12174369884801717,-0.20993386526361668,-0.19869312403907102,-0.13253964551261088,-0.4430249061918383,0.2632453216056403,-0.3368016509805605,0.2402200853273211,-0.07926204988103347
2018-12-14,0.3475805312826141,-0.39346754880821866,-0.31185345996670577,-0.4630554937402742,0.38757902332302674,0.2978489254510741,0.3678746881892474,-0.6533594273719823,-0.1310590486157519,-0.21994773070204765,-0.20864521931481228,-0.14196470443413123,-0.4515391398146873,0.2602075892736808,-0.3467829591932867,0.2367455671113481,-0.08809051152358727
2018-12-13,0.341647353533328,-0.380174827528605,-0.29932372260989926,-0.44922629409720916,0.37958967298369917,0.29429976409932834,0.3609139173396878,-0.6374950686050465,-0.12111841254609246,-0.2085538128343627,-0.1974153776666876,-0.13182493239611848,-0.43779496154801834,0.25833880506333706,-0.3339030397065317,0.2358713222270925,-0.07899491813046389
2018-12-12,0.3454798401649031,-0.36855656064033404,-0.2878340199099867,-0.4376565173235667,0.38258591454128066,0.29911237339634766,0.36432745576297343,-0.6269452194410805,-0.11057682615898123,-0.19743477294698497,-0.18635794777873915,-0.12120110009643703,-0.4262066299691769,0.2638493448241608,-0.3223346225781425,0.2417977704151788,-0.06880815717725763
2018-12-11,0.32770090663807583,-0.39534324873465554,-0.31515634742068777,-0.46328530225746434,0.3656960927770072,0.28023899592381785,0.3469989535000826,-0.642869907753199,-0.13702797689375057,-0.22459840945503728,-0.2134579393156084,-0.1477639464376539,-0.452081916012661,0.24416041283739265,-0.3495188822312585,0.22160792575234733,-0.09476205793689552
2018-12-10,0.33537864148136,-0.37062391548065676,-0.29207258968135186,-0.4376034331968226,0.3728222554669465,0.2887087389831242,0.3543869294983404,-0.6195772393857757,-0.11848489287094566,-0.20373137759435078,-0.1928800044583081,-0.12893134936087236,-0.4265223580481976,0.2533019795059266,-0.32568437296862207,0.23119747583403427,-0.07736274708067725
2018-12-07,0.3573092859753553,-0.39294950479080626,-0.31083775797151425,-0.4622166149264162,0.39729410918078845,0.3074409214009304,0.37761081360456217,-0.6430176570844663,-0.12732625013864673,-0.21771714283861954,-0.20623577161328566,-0.13842498845852713,-0.4508169547138312,0.26959095192276816,-0.3460681643996244,0.24595632744034024,-0.08358764877598013
2018-12-06,0.3229373236514217,-0.4295660730296902,-0.34843516189754986,-0.4972714552098818,0.3631591317173184,0.2727322564723673,0.34336324856295075,-0.6665087718844358,-0.16514885190198925,-0.255679993622671,-0.24420343867885297,-0.17628451263750122,-0.48618869157415023,0.2346024266419473,-0.3833372752952702,0.2107848131011627,-0.12122197817808367
2018-12-05,0.35986183150589657,-0.4072004123780708,-0.3241673799570792,-0.4766365658434131,0.40074950261509734,0.3088160341642725,0.3806267275958488,-0.6515457946861991,-0.13701612152915477,-0.22939634026632483,-0.2176796203434721,-0.14837397372872907,-0.4652590983421643,0.27004008306005023,-0.3598689671077029,0.24581534332576105,-0.0922254491891703
2018-12-04,0.37384853159623255,-0.4029453605041553,-0.3187733360912093,-0.4733700359701132,0.41522560472711323,0.32218922202283107,0.39486218769286197,-0.6511028890559496,-0.12916459622966325,-0.2227425071160285,-0.2108724008869034,-0.1406683471487984,-0.46182774842641994,0.2829452207439376,-0.35495990781056275,0.2584271389912054,-0.08380184389935419
2018-12-03,0.4021602300522762,-0.38914728423487155,-0.30338952489023807,-0.46088354149293576,0.44427422782446424,0.34957193277584864,0.4235489728970885,-0.6417282053884099,-0.11018535132062102,-0.20553868486931837,-0.19344331474955911,-0.12190721691215867,-0.4491276824560613,0.30961613962382284,-0.34025948066756495,0.28465090645163293,-0.06396333190818915
2018-11-30,0.3987704214178507,-0.3930584084421156,-0.307613967131501,-0.46444277306239634,0.441127261592146,0.34591233810135424,0.42027947310821734,-0.6437926107595668,-0.1147631139977916,-0.20999909310933784,-0.19792459376045635,-0.12647630770691087,-0.4527509549780344,0.305775711677704,-0.344362265752145,0.2807078265920815,-0.0685598457044625
2018-11-29,0.41800397866607764,-0.37941948434101747,-0.2921299636366097,-0.4529191896047191,0.46031196076434266,0.3651914446696187,0.4394893694779052,-0.6430330998615235,-0.09680806023053456,-0.1930332733874911,-0.18081142942944783,-0.10862310328693958,-0.44083510388581804,0.3250745403597488,-0.32959703152963193,0.300011131293366,-0.05024994368786029
2018-11-28,0.4474680651458236,-0.3569491881411917,-0.26787663876892065,-0.4322844343429466,0.489691968431754,0.39470494286333846,0.4689156698658232,-0.6298745680056257,-0.06969657890050485,-0.16715969104029327,-0.15476350983733234,-0.08164760138195604,-0.41987343363079255,0.3545838160624015,-0.3060632207683769,0.3294992514828792,-0.022643482347581845
2018-11-27,0.4391441746107967,-0.36336113111823654,-0.2746358297377878,-0.4382546710905144,0.4811979080129518,0.3865688526967288,0.46050765968409646,-0.6329969321720013,-0.07689236636288577,-0.17417744438197325,-0.16180678112883218,-0.08882378758977527,-0.42592904893614936,0.34657373684552617,-0.3126912361294423,0.32156124073635173,-0.029913064850032534
2018-11-26,0.45768714216244266,-0.34470827897918266,-0.255045367153679,-0.4206943941481427,0.49930238574848396,0.40560579018182263,0.4788326688379039,-0.6206853323930028,-0.056245894810564856,-0.15389325044896474,-0.14146062253202007,-0.06820682834168323,-0.40816650283860323,0.3659457646087789,-0.29346141618731814,0.3411248290106599,-0.009188665657026363
2018-11-23,0.4327977706633943,-0.3661282378487156,-0.2777818561954728,-0.4406226087806111,0.4745558443707001,0.3805668896547303,0.45401336576163853,-0.6332659103441864,-0.0807519720600931,-0.17769411740008056,-0.1653672113027218,-0.09264110290656369,-0.4283699225901918,0.34081612449620824,-0.31568343028115553,0.3159491079818011,-0.03394163616095991
2018-11-22,0.46822649764649693,-0.3435131546097372,-0.25289272688734865,-0.420427351983391,0.5105556409808871,0.4153052801143904,0.4897298315823351,-0.6244554544363536,-0.05214034666357481,-0.1507405667687829,-0.13818711324022104,-0.06421910606859083,-0.4077356763439477,0.37504280863646233,-0.29170653957783976,0.34986008740676766,-0.0046134651995553
2018-11-21,0.4596174837328748,-0.3473250088785269,-0.25688610036870596,-0.4242753348622994,0.5016433247534016,0.4070831517056597,0.48096593746217753,-0.6302659609636212,-0.0570637965074452,-0.155137180614366,-0.14264434123112757,-0.06907231230471922,-0.4115624620424603,0.3671189513547537,-0.295597886620528,0.3421238331285492,-0.00982614488402156
2018-11-20,0.44378072287226455,-0.36468649541030906,-0.27492129705483404,-0.440633469564065,0.4860607733378739,0.39092473660118365,0.4652588482269273,-0.6397274511647382,-0.07538288006340021,-0.17347871494464506,-0.16099808046987896,-0.08740753749833896,-0.42812068730404196,0.3507159198638554,-0.31339971788511267,0.3255689958134811,-0.028051050486260998
2018-11-19,0.4766290260571502,-0.3431031088741623,-0.25124044032566584,-0.42115736480997423,0.519193312516717,0.4233892478808512,0.4982539882199921,-0.6287500054966237,-0.048073728046365005,-0.14780462995739452,-0.13510144982936456,-0.06028548055361149,-0.40827163719092496,0.38286602182987384,-0.29057379711858733,0.35751210254410726,-0.000038216273382296606
2018-11-16,0.46131818361171817,-0.36564219473871074,-0.2737322030549665,-0.44307395228810265,0.504057016189499,0.407765413590246,0.4830407443085658,-0.6417482724450663,-0.06887171556592353,-0.1696193847372145,-0.15680209860124084,-0.08122052594830542,-0.43034639080633585,0.36694130702160876,-0.3131664336573685,0.34137462214813397,-0.020274357810255772
2018-11-15,0.45370407281721015,-0.3719971261001431,-0.2804856460855012,-0.44899588992380135,0.4964798129769781,0.40011652973902123,0.4754443840759608,-0.6456936602536594,-0.07620669512198042,-0.17671286978626366,-0.1639306871634565,-0.08852995000501807,-0.43634703305984157,0.359274616686708,-0.3197618648900349,0.3337006725086349,-0.027699844593174205
2018-11-14,0.5020260783955903,-0.3279414365000193,-0.23347112047769425,-0.408329673142414,0.5440323403222402,0.4492945683050591,0.5233847098035636,-0.62143523585216,-0.02549611910860694,-0.1273937603983457,-0.11439230221169794,-0.037950764020532546,-0.3950549969811048,0.40902202790007536,-0.27389600398567016,0.38376707270816723,0.023429695806872708
2018-11-13,0.48543380108408396,-0.33190014225891584,-0.23881824349818537,-0.4112147349033233,0.5269108612641631,0.43339939993442833,0.5065202872876737,-0.622723850922215,-0.03412746301988623,-0.13439332132363635,-0.12159849751906293,-0.04638160649328693,-0.3981081012505614,0.3936812809148593,-0.2786363307205013,0.36878278523369357,0.014010149387311266
2018-11-12,0.4758318139437483,-0.3405703327931615,-0.24740588954129716,-0.41988905227809337,0.5170272689128952,0.4241029582477758,0.49677947748970297,-0.6302570967756012,-0.04251371847502927,-0.14286400238566355,-0.1300559753807491,-0.054775353181154784,-0.4067885779271432,0.3845842410941165,-0.2872651219292548,0.3597965652406847,0.005643320620426273
2018-11-09,0.5023793072585985,-0.3209308739542349,-0.22572694392118553,-0.4023279403909905,0.5433039429592554,0.4509042503256282,0.523196923780147,-0.6206914613090069,-0.017596776233125944,-0.11933443643459363,-0.10632882578214975,-0.030008495890393228,-0.3888596081448661,0.41151550770642675,-0.2664104185273706,0.38678140392416616,0.031098718523230318
2018-11-08,0.5366955902812904,-0.299307519338881,-0.20170253326223886,-0.3829879328828394,0.5777590989763253,0.48497242142972663,0.5575904060271455,-0.6090373009648964,0.010798398676229226,-0.09293210796385498,-0.07965669733237846,-0.0018420868973425542,-0.3691256198328201,0.44534000502746807,-0.2433788944197941,0.4204295757975167,0.06035320410978695
2018-11-07,0.5270847065047946,-0.2999219355173244,-0.20367173011130735,-0.3825035362321767,0.5680430996158616,0.47556416191318096,0.5479196281905363,-0.6068143624815052,0.005914617023687008,-0.09641978669412765,-0.08332698500228641,-0.006560121360455362,-0.3688163317966655,0.43613630647085166,-0.24476489816747105,0.411374966394602,0.054834402146709316
2018-11-06,0.5114440205190762,-0.3218361690366489,-0.22508327341623424,-0.40472693330152953,0.5527526279668242,0.4594806285801232,0.5324573492737645,-0.6286473271356563,-0.014072157827722975,-0.11714623350641862,-0.10396285698096541,-0.026640638287180884,-0.3909982883312333,0.4197129611577042,-0.266406485935482,0.3947381368273959,0.03522329434169169
2018-11-05,0.5104942128427403,-0.33032944646740425,-0.23285375426630317,-0.41331487402642164,0.5516559621681578,0.45857453463412057,0.5314458402477777,-0.6310051077606875,-0.01925275872523713,-0.12368353720289704,-0.11033218071522377,-0.031989761959204444,-0.3996164530643549,0.4187433451926843,-0.27454556274267183,0.39368914021017254,0.030701079935140818
2018-11-02,0.5136741993567897,-0.3250053658020331,-0.2269095422954459,-0.4090215401861803,0.5546344177190576,0.4620330626509954,0.5345208043486043,-0.634564310991137,-0.013286105773677725,-0.11755342688925019,-0.10420708334434003,-0.02598931171418961,-0.3951121328432965,0.42242924215873323,-0.2688033865967707,0.39752236236653893,0.036504659721456
2018-11-01,0.4862042563220763,-0.3329771327757234,-0.2377408800732086,-0.4147131989394133,0.5269117846375853,0.435030838427628,0.506908644235577,-0.6371222071474927,-0.030366132903080434,-0.1316273612394081,-0.11867298434088003,-0.04271136101919648,-0.4011636606332072,0.3958902401555999,-0.27839897401695524,0.37131809481891054,0.018050508466039616
2018-10-31,0.46294800482649645,-0.34127074911462607,-0.2485241639498481,-0.4209847598088876,0.5036823764392242,0.4118955804629225,0.4836519590413646,-0.6404461113212365,-0.046406752103569815,-0.14517333639019192,-0.1325481903052914,-0.05845882913007827,-0.407756830865603,0.3729568348929231,-0.28811234249122286,0.34855714891907663,0.0008961140032068826
2018-10-30,0.45423660261692866,-0.3534350977429819,-0.2604039222449712,-0.43344357036584924,0.4953008152831462,0.4028031392649778,0.4751052535934779,-0.6545231160623723,-0.05769819052315839,-0.1567589888680958,-0.14409758779193282,-0.06978781293954306,-0.420161827521083,0.3635965956005309,-0.30010890384856026,0.33903863898904074,-0.010241861344048253
2018-10-29,0.47669481259362456,-0.3377065111923949,-0.2431181102337252,-0.4192194045468147,0.5176581886091567,0.425320524805457,0.4975182296435978,-0.6453908211803006,-0.037706235613918615,-0.1379726924215685,-0.1251447361839375,-0.049930996366001956,-0.40567695773225143,0.3861099678757647,-0.28346303910211557,0.3615282515242866,0.010248045494661184
2018-10-26,0.4397263767345354,-0.36136114606854886,-0.26869134585488563,-0.44093143212537544,0.47998679190287064,0.3892067790753293,0.4601949721413199,-0.658527297908428,-0.06675332352682872,-0.16540736266742417,-0.1527927701801195,-0.07878735483301824,-0.42773569334818706,0.3506306498410856,-0.30825300388418864,0.32643967181000466,-0.019535942530517048
2018-10-25,0.4787466457356606,-0.33796558635175433,-0.2424224367406751,-0.42018602639646296,0.5191393235971402,0.42795635228566287,0.49929188482074505,-0.6457625503186248,-0.0350840916796713,-0.13622299990020803,-0.12327395268767916,-0.04740492613296965,-0.40653956570675476,0.3890973775408746,-0.2831818366922345,0.3646962975628787,0.013213485748085674
2018-10-24,0.48137643282237175,-0.3388174816723799,-0.2429655496755938,-0.42111223751607785,0.5217892743005086,0.43051707854341537,0.5019359622451232,-0.6445860190888437,-0.03456810733631155,-0.1362620055399164,-0.12324453150499615,-0.04695830495052,-0.40746995505721717,0.3915752752670816,-0.2838788232102871,0.36711000761271784,0.014002338698309025
2018-10-23,0.4928083369003202,-0.31747157356880873,-0.22168404452989687,-0.4002634069826083,0.5325189097476608,0.4428399757010659,0.5130096835264535,-0.6304971405518494,-0.014959930699627755,-0.11562867269692223,-0.10272292482177203,-0.02720791708261494,-0.3864948511155033,0.4045815118768523,-0.2624993651958496,0.3805444227800292,0.03301331784921402
2018-10-22,0.5195098398834466,-0.30183653954852296,-0.2042433124111387,-0.3862502415090434,0.5594316969119051,0.46921897721221484,0.539823767216177,-0.6210395377289579,0.006024492940826853,-0.09630243753031564,-0.08317653233530198,-0.006417747883973313,-0.37220885279906746,0.43067273002106443,-0.24581734315188264,0.40643740004070317,0.054737332730516286
2018-10-19,0.5133912867081563,-0.31739223189148547,-0.2191085551212124,-0.40218750622582355,0.5538567487144928,0.46241330101897127,0.5339821332342671,-0.6359292434042825,-0.006757222847539879,-0.1101797418416357,-0.09692094503623849,-0.019339460354595772,-0.3880996812994013,0.4233402686418355,-0.2610041718594438,0.3987742936162766,0.042519298041884035
2018-10-18,0.5396941761617642,-0.2975711123279412,-0.19875458330313123,-0.3827720708616287,0.5805951455025689,0.4881846106910137,0.5605051225884061,-0.6173056157100669,0.014962080249739884,-0.0891612566614084,-0.07581639878559532,0.002290967011931322,-0.3686205043392743,0.4487168538953732,-0.24088526404239818,0.423908285037621,0.06459632778345181
2018-10-17,0.544173511478955,-0.28774777616138447,-0.1897110358206513,-0.3723230964436679,0.5849957084929294,0.49280176148423305,0.5649408561609617,-0.6059412688370651,0.022307607465611667,-0.08099918321220301,-0.06776079439478888,0.009733753164152148,-0.3582706532464961,0.45346672667806853,-0.2315051559489838,0.4287528702653276,0.07156835848531529
2018-10-16,0.5641551772869278,-0.27044946167977546,-0.17126862934702025,-0.3563695961034412,0.6048741018980621,0.5128997983268171,0.5848710493781617,-0.5970316889593592,0.0421767160097648,-0.0616762581787782,-0.04835355198129765,0.02954933119915193,-0.3420659247991704,0.473641635202938,-0.21350399271031684,0.4489698888261353,0.09161620619393762
2018-10-15,0.5779586934051233,-0.267656375937932,-0.1670535922195917,-0.35457395011023873,0.6188392766229773,0.5264110402629187,0.5987649337638965,-0.5948649279674161,0.049811812260033506,-0.055724743098541474,-0.04218593280702709,0.03698102305036066,-0.3401254284013646,0.48686706921048284,-0.20991974851343453,0.46199013081146845,0.10003842596927104
2018-10-12,0.585373087936901,-0.2547643441395602,-0.15442226720356445,-0.34143415062374416,0.6256593287895562,0.53451388183856,0.6058823224860239,-0.5801176793868512,0.061720887058488216,-0.043419529558194725,-0.029925881846017077,0.0489441636611776,-0.32703073872202193,0.4954541654270175,-0.19717661773441097,0.4708632229406913,0.11171763813926461
2018-10-11,0.6078240838252951,-0.23558250708703543,-0.1341577481294225,-0.32331680552100117,0.6478700499097982,0.5572050494819987,0.6282166320739648,-0.5655376577873001,0.083745171680917,-0.02215057169243817,-0.008549096261718958,0.07088720265569837,-0.3087282928937336,0.5182836311503376,-0.17735350855210363,0.4937598462722814,0.1340309581012784
2018-10-10,0.6308700558138929,-0.21573203160756282,-0.11413138720015326,-0.30361328127788845,0.6712192453899206,0.5798942020395694,0.6514146509355081,-0.5465188239701355,0.1042659374205055,-0.0018964378858665754,0.011736144545470673,0.09137240937301883,-0.28899974749218504,0.5407176707059458,-0.15740437977418154,0.5160413993400503,0.1547002025824158
2018-10-09,0.619760193470575,-0.23893819603919209,-0.13704481384879585,-0.3264190599651231,0.6608111076454959,0.5678641639420485,0.6406654595199228,-0.5616243720117362,0.08371723062600545,-0.023825644330779383,-0.010036956552444742,0.07063756703995416,-0.31192439440129593,0.5279615677158231,-0.18052464083481734,0.5028220331474893,0.13492044311462248
2018-10-08,0.6135159291183934,-0.2375625449596228,-0.13607087861243006,-0.3248641188184074,0.6540058847809131,0.5623072939596083,0.6341373913349679,-0.5609259842760963,0.08327217932478259,-0.023495408572219212,-0.009797664102529247,0.07029467100104725,-0.3103868617887393,0.5229162125590392,-0.17935671146362875,0.49809117692770766,0.1340555536621375
2018-10-05,0.6240440189524632,-0.21519911601928854,-0.11442683388408081,-0.3022516316765351,0.6638629357072521,0.5736949270463523,0.6443225627526603,-0.5413447425666789,0.10236186392767088,-0.0030279321549029348,0.010505496249256119,0.08956278127314032,-0.2877860828209142,0.5349700432646234,-0.15735910629059546,0.5105658820494874,0.15242229547823438
2018-10-04,0.5908967606658395,-0.22488615786003674,-0.1275167643709807,-0.3089990122256525,0.6300942194659775,0.5414305480704558,0.6108500022151198,-0.540821403049728,0.08222739774994725,-0.019804791690591905,-0.0067107458692508,0.06982759646417147,-0.295019416586209,0.5034532626700496,-0.16900362025279758,0.47954891304088765,0.13075199200587573
2018-10-03,0.5266180762271118,-0.2780328415664277,-0.18491780965097604,-0.3573951402934803,0.5663453219129764,0.4765954621100894,0.5468313408217842,-0.5666857437437791,0.019004568008680778,-0.08069280619645092,-0.06794757056900824,0.0068433028321743805,-0.3442867410360275,0.4382783638411629,-0.2247347748893942,0.41419995928788467,0.06670803826274607
2018-10-02,0.5064913868282801,-0.29943685083901794,-0.20736705145179446,-0.377459620145121,0.5467131535018588,0.45588905221525877,0.5269525877812011,-0.5792644689730713,-0.00433053367252878,-0.10380075999496974,-0.09110485867475582,-0.016482761973358073,-0.36460689793254897,0.4171617541489381,-0.24679680158144723,0.3928411681214463,0.043383761534996346
2018-10-01,0.5674846085994902,-0.25387552619642495,-0.15745181183593537,-0.33642087333740633,0.6073440510237136,0.5171954183533414,0.5877740372815703,-0.5566973827229562,0.05237739633336691,-0.049992414938756724,-0.03688316408239789,0.03991138721990417,-0.3227607670260033,0.47860027864976296,-0.19863205253414762,0.4543149960932418,0.1012202023118487
2018-09-28,0.5368333473489733,-0.2618407718088047,-0.1686214930371417,-0.3416152930541765,0.5760190793263726,0.4874758310593794,0.5567724261394282,-0.5548974048837794,0.03454357157256105,-0.0646415720064546,-0.05194800381283482,0.022457389572032582,-0.3284137937815865,0.44965354426009885,-0.20844034419958124,0.4258788272490621,0.08192188022287894
2018-09-27,0.5758748738201538,-0.2194190642789282,-0.12475169933190244,-0.30126410346583476,0.6143943327286765,0.527330860205482,0.5954768954764473,-0.5280016179675071,0.07916975900014034,-0.02004887538141631,-0.0073189639672150975,0.06710837169487593,-0.287654527027736,0.4901080402618998,-0.1650816441398648,0.46669779344405793,0.12638234291670436
2018-09-26,0.591362461909279,-0.21965406204582294,-0.12432035450435475,-0.30172108514511464,0.6311730070217454,0.5412581814622337,0.6116156560221864,-0.526391659964645,0.08226596261597585,-0.018443516691235118,-0.0055421983311498835,0.07000470363710765,-0.2881001866420636,0.502889665514811,-0.16498329864746886,0.4787814580660248,0.1303090677562153
2018-09-25,0.5939548364475433,-0.22522721155400216,-0.12935688145397606,-0.3075937472583874,0.6343094329351615,0.5431783381939965,0.6144837609250144,-0.5316517319182381,0.07889340615422391,-0.022700827240457855,-0.009693391471452983,0.06651781329512474,-0.2939355296656023,0.5043052298983541,-0.17027023615700987,0.47988476508350786,0.12740077805085726
2018-09-24,0.569046405069046,-0.2423748323875783,-0.14862856118991274,-0.32262980802190455,0.6096678383073675,0.5180319870352434,0.5897023412862463,-0.5390812653448362,0.05612133051680246,-0.04395000040550823,-0.031157008393133623,0.0439126389975355,-0.3093415362866345,0.4790484363748284,-0.18867703746366704,0.4545896391671729,0.10402431285285108
2018-09-21,0.522634439400762,-0.28973904108624193,-0.19866938657030175,-0.36671644618154264,0.5643901666543343,0.47031421806919393,0.5438568566289161,-0.565901424515471,0.003395356854977827,-0.09583544080811901,-0.08319682103789017,-0.008754197446218193,-0.3540454564381772,0.4304244065305811,-0.2377068677608385,0.4054384749283555,0.05117511804677921
