Period\Time Series:,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_1Y4M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_2Y2M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_7Y7M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_10Y2M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_4Y8M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_8Y1M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_7Y5M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_5Y8M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_10Y9M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_8Y4M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_10Y3M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_7Y6M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_2Y4M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_4Y11M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_8Y3M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_3Y4M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_5Y1M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_6Y6M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_1Y10M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_4Y7M
2015-06-24,-0.23987290048076004,-0.19601881524839748,0.6557731081631795,0.9862934300315409,0.16279627059888813,0.7285785951438983,0.6305525315841483,0.34050550923301315,1.0462388665661102,0.7633581889576899,0.9951591046857466,0.6432216023761519,-0.1813522595750383,0.20721018760188126,0.751885424211922,-0.05842694026421724,0.23692535823990246,0.48380682859294133,-0.21948572161070334,0.14807409150016948
2015-06-23,-0.23503100639178465,-0.18884173565356632,0.7069876372448867,1.0453864754091087,0.19282349411842326,0.7819342197946058,0.6809689722515209,0.3795649429364354,1.1062855750994463,0.81765277040292,1.0544016506196303,0.6940426132388247,-0.1732025133219517,0.23964746172607465,0.8058761829857761,-0.04191792747553258,0.2709179152862562,0.5289872150062715,-0.21375979286633529,0.17727976454401073
2015-06-22,-0.22733234987666706,-0.17965729181186174,0.711212754784089,1.0426621115215982,0.20331384040693523,0.7847886866572062,0.6856458590981316,0.3884871547422053,1.1021172199118496,0.819818733376712,1.0514669314131122,0.698494076380672,-0.1637052472908358,0.24983450975464194,0.8082716172889477,-0.031112428578026208,0.28086711793265096,0.5360418919049321,-0.20522286285691127,0.18785601709953248
2015-06-19,-0.23700319773811374,-0.1937620617008069,0.62210733572437,0.9306044009844254,0.15378715314679092,0.6904299758453472,0.5983899842037803,0.3237680139171768,0.9861117243634494,0.7229933839991531,0.9388218548835676,0.6103071458831373,-0.17941362260518634,0.19639465461073513,0.7122569836101749,-0.059731871711242945,0.22485437720169732,0.4598790208495711,-0.21678325326457082,0.1396450997983376
2015-06-18,-0.24275738591767704,-0.19273552976381336,0.6473065369221973,0.9602662198572365,0.17008399212927627,0.7166617277928058,0.6232220057438553,0.3438374178546282,1.0165404866291845,0.7497059364242744,0.9685975835732923,0.6353242802615,-0.17706958943528361,0.21372954125349874,0.7388117328998296,-0.05035879332129123,0.242843709493886,0.4824486991374828,-0.21846989023632846,0.15557999230083097
2015-06-17,-0.2236179992024243,-0.1814561304835438,0.6625582486963741,0.9779891677581232,0.178744112099529,0.7326402770076366,0.6381994800335371,0.355007212228142,1.0344819604986588,0.7659963824849831,0.9863571926378221,0.6504409129948474,-0.16686776818798021,0.22298643061580425,0.7550018730714556,-0.04324078489307093,0.25251733005921473,0.4956263093527742,-0.20450255654685368,0.16405194144657442
2015-06-16,-0.23026497039194727,-0.1827861033199556,0.6678054971553848,0.9776560524844715,0.18640378025534932,0.7368732647666041,0.643766044258274,0.3628648509726671,1.0328980195069404,0.7696985839719499,0.985843100766493,0.6558491988689863,-0.16720017592600311,0.23084101439254345,0.7588823617683309,-0.03869794584817221,0.26044406652767704,0.5026926587931448,-0.2079294169019068,0.17162219092540676
2015-06-15,-0.22941787059594554,-0.17597038908630447,0.6593935468794254,0.961403647076444,0.19007336489462712,0.7266930804053138,0.6359713348226999,0.362259890736192,1.0152765032488162,0.7586814202661811,0.9693872061616349,0.6477441472509624,-0.1597992608841854,0.23347486677558638,0.7481407168046781,-0.03087346863406526,0.26236938153669764,0.49852598355954547,-0.20285578207389676,0.17562734923589307
2015-06-12,-0.23151518764498102,-0.183185085971731,0.6799758169460484,0.9991471720951304,0.18883465235935581,0.7509281208100305,0.655307586790606,0.368142400643507,1.0562732856731087,0.7846890716242423,1.0076095029190555,0.6677050210502911,-0.16753962647531506,0.2339040923931699,0.773561736353241,-0.038504043419409495,0.2639606002344177,0.5108341211778067,-0.2085087402923227,0.1738559312130028
2015-06-11,-0.22867511208730584,-0.17145162346525766,0.7079878230101331,1.0341542285216216,0.21077057890784046,0.7802375624015601,0.6829010055265556,0.3919070914861682,1.0928512920914104,0.8146661236838901,1.0428432281950664,0.6955067616765409,-0.15445685655450703,0.2562996786346452,0.8033151012234483,-0.019940827537363592,0.2866570951394958,0.5362851629642869,-0.1999174671269126,0.195634325954543
2015-06-10,-0.21781996266094317,-0.16409430587912954,0.7581583749676528,1.0935364633042428,0.23751962319312248,0.8328721673439108,0.7321580665737641,0.4284146578820005,1.1533939410944964,0.8683882582755611,1.1024061412330524,0.7452265766753214,-0.14689609546547455,0.28561036329590817,0.8566848243357601,-0.006551490023171347,0.3176387564740426,0.5796071720188127,-0.19209297451265095,0.22151865654107405
2015-06-09,-0.21027655459664496,-0.14703193304826145,0.7489204472335713,1.0738281535504883,0.24748788644784758,0.8211341775668142,0.723811533890921,0.431152868800039,1.1320203453707112,0.8554948001927625,1.0824473013210167,0.7364306572869197,-0.12897593010439734,0.293776995059559,0.8441697339459,0.011222358614811245,0.324592463194622,0.5766929671318006,-0.1777358240154061,0.23207855701436286
2015-06-08,-0.22389762064711594,-0.16687870576999364,0.6807302858040045,0.9936912231329127,0.20345345720070607,0.7500423329717545,0.6566642740169693,0.3774626056111561,1.0500310303573324,0.7830728308306871,1.002030869622966,0.6687570612902325,-0.1501354420773371,0.247222697625612,0.7721825886129148,-0.019048486236507012,0.27639269978446657,0.5160110143225782,-0.19510044818515238,0.1888957396013946
2015-06-05,-0.22940318853420805,-0.17101797903212135,0.6639612432478057,0.9706465047857633,0.1944644314606001,0.731976030676261,0.6403339737018454,0.365830924876013,1.0257405289359374,0.7643702740927341,0.9788039653976564,0.6522070381247704,-0.15436102665723306,0.2375837940691714,0.7536911155166923,-0.02484182652137923,0.2663157368052276,0.5021320878477262,-0.1993456966175866,0.18012109010323085
2015-06-04,-0.23906015451978124,-0.18339677205105098,0.640136352586377,0.9436386740537765,0.17658312586423475,0.7073907805489927,0.616780196372704,0.3456630514979544,0.9982278994778557,0.7394335975557509,0.951720135380381,0.6285165802130193,-0.16710973752783964,0.21911817532815792,0.7288695164631627,-0.03967658847010913,0.24746376506380674,0.48023200741261696,-0.21087756595319673,0.16243523509992874
2015-06-03,-0.213381899640535,-0.1618021964001155,0.6428530386026035,0.9471434510583536,0.18570397320421317,0.7099530031917305,0.6195955193661078,0.3513483509765307,1.002264162331563,0.7419893777250051,0.9552965115924361,0.6312794269134585,-0.14634801685621412,0.2272521568565824,0.7314226609436005,-0.024152070857911268,0.25498637817593495,0.4840931937797064,-0.18766019103599674,0.1719030517198723
2015-06-02,-0.2342057834090996,-0.18833169703494135,0.5000451451222943,0.7677055584774561,0.10449231853598717,0.5588319126073722,0.47970500689079354,0.24666218052584932,0.8164448278598031,0.5869507640739555,0.7749106333866054,0.48992091618045497,-0.1753290581930227,0.14000576359773143,0.5776726420414,-0.07312072118040036,0.1637686988145779,0.36160422786934787,-0.2104345875478364,0.09271946769340556
2015-06-01,-0.24812529637203395,-0.22039045866815887,0.35908248777518237,0.6060116487373728,0.011391885002474123,0.4126283024892614,0.3406535483487312,0.1334897349426698,0.6517747008518759,0.4383843281906141,0.6127626431104884,0.3499031355452784,-0.21138735530168762,0.04152516006724971,0.4298757698540323,-0.13429688625563596,0.06183242882339868,0.2347062334703851,-0.23482408613533856,0.001463102128085536
2015-05-29,-0.24412510543671284,-0.21914550472067273,0.37080871551167616,0.6230555811408467,0.01677334623916127,0.42541671252108193,0.35202371434732904,0.1410773958541427,0.6699358988494806,0.45169969404225263,0.6299685860473114,0.3614514418011501,-0.21017016213215256,0.047461761429120175,0.4430158351455171,-0.13179690322709892,0.068137928905601,0.2441048138470041,-0.23311845663729258,0.006659185830449443
2015-05-28,-0.2536151323601268,-0.21783845014507053,0.38792149544464993,0.6422589274778265,0.030698313713363845,0.44292173934504664,0.36900564835955985,0.1564925662458112,0.6896287465377804,0.4694022738682493,0.6492417761322407,0.3784988554318103,-0.20725442396845217,0.061842010734057595,0.460652398574239,-0.12209109809464991,0.08278577270974496,0.26033842525705,-0.23554456928473044,0.020415868741375576
2015-05-27,-0.235238658712134,-0.20855947435364874,0.41166590471131714,0.6738459467505029,0.03904983656038419,0.4686999113286958,0.39201302392106907,0.17029810113562616,0.7222083217291135,0.4960976888517237,0.6809846395030337,0.4018784079911324,-0.1992763672427431,0.07146827249256482,0.48704936598937865,-0.11756190569234182,0.09330757983903704,0.2788005062994785,-0.22305950104191696,0.028365913329916115
2015-05-26,-0.24939121433484757,-0.20995314356155337,0.43056029578678157,0.6921904276024073,0.05703073994893648,0.48739795435347744,0.4109763485387625,0.18954513280847518,0.7406051568253045,0.5147090837755135,0.6993329415752625,0.4208072150471105,-0.19834375399083926,0.08995642050583874,0.5056885555174511,-0.10595080278376168,0.11205252451455183,0.2980892148547176,-0.22945459806758195,0.04614107142058388
2015-05-25,-0.2449434676522233,-0.20132884575056664,0.4580318968286301,0.7231307720556401,0.07583461660840518,0.5158017043206184,0.4381034675201134,0.21193911634227125,0.7719627790973926,0.5435250882145051,0.7303390908439906,0.4481087548671432,-0.1890149867200741,0.10970829882075273,0.5343709491105497,-0.09251804969270849,0.1324193060821428,0.3229966552204435,-0.22231871796502478,0.06462278114951658
2015-05-22,-0.24473499821253486,-0.20196479363866104,0.45812560071997677,0.7236209150989945,0.07503501135673107,0.5160044790663671,0.438156942376565,0.21146701476683605,0.7724953408907942,0.5437759853184372,0.7308361101623966,0.4481825869938669,-0.18975846627846127,0.10898612060611246,0.5346062698023117,-0.09354423843608606,0.1317512255408111,0.3227953521796383,-0.22267852443904967,0.0637987017364674
2015-05-21,-0.25053490218500585,-0.20691000280532568,0.470425383673718,0.739670699772222,0.07904811866376571,0.5292406970855079,0.4501168104963382,0.21889664123395103,0.7890961037597002,0.5574366074982635,0.7469696903509164,0.46031421899096614,-0.19428267025341528,0.11390514407392449,0.5481285043037223,-0.09466806196982724,0.1372562088084166,0.33261138847874805,-0.22825395806765214,0.06750324369631411
2015-05-20,-0.24419803579971666,-0.19877314347214803,0.4565871900283476,0.7146913931190888,0.08098199662518857,0.5129450570416498,0.4371278948198891,0.2154521673173031,0.7621161743822877,0.5399655627790092,0.7216938454291426,0.4468988600014103,-0.18599979521602172,0.1145523186578381,0.5310452205481806,-0.08741828547296038,0.13701798550764077,0.3245202808386798,-0.22066308780255817,0.06985259746959982
2015-05-19,-0.23628870485149367,-0.1915257527603642,0.46361007901468065,0.7229825517028825,0.08733472166717693,0.5201926252770277,0.4440802499448344,0.22186833183964705,0.7707042900883385,0.5473314626280847,0.7300276664173433,0.45388617585072133,-0.17886014921314852,0.12090022747881779,0.5383713023717542,-0.08078155524251818,0.14337064013588097,0.33113740195710917,-0.21317795330720646,0.07621019684613062
2015-05-18,-0.23030615990489123,-0.1797903689443181,0.4914942365757209,0.761192893254766,0.1056201370667762,0.5500638732088501,0.4713130668340668,0.24290861253174678,0.8111478266623746,0.5782086350199245,0.7685613747983444,0.4814438213792409,-0.16640850345616376,0.13981407302816717,0.5689125692604466,-0.06544034694815593,0.16272528786272833,0.3549473795749385,-0.20323443995417878,0.09429442037319324
2015-05-15,-0.22640847468256697,-0.18100189225976093,0.48800317797952597,0.7521602476205527,0.10228873924872839,0.5458013796571692,0.46803424497761914,0.24030464469399448,0.8005282967653704,0.5734915551835951,0.7593055190357239,0.478061840012735,-0.16832821415080756,0.1367050697426586,0.5643517286289952,-0.06940193755091095,0.1597552106446487,0.35238439407266964,-0.20268369906852723,0.09088763877958828
2015-05-14,-0.22849650560890433,-0.1715190464155032,0.5249681915604993,0.8056952419319188,0.12717516755664748,0.5856748904893723,0.5040799934418019,0.26848597454759826,0.8580490514834531,0.6148941882747081,0.813410240761002,0.5145638649219877,-0.1569537938701675,0.16238758292936661,0.6052396699157547,-0.04994480071769347,0.1859701585463489,0.3838935260178731,-0.19746907417017057,0.1155056921981561
2015-05-13,-0.23199352976790522,-0.1786174214878573,0.48834413640495966,0.7528718774805492,0.10872665569601114,0.5457866756033021,0.46854842297274657,0.2442006615984642,0.8018977701210646,0.5733876035491374,0.7601023625811432,0.4784859329470701,-0.16471514595768744,0.14254370490353163,0.5642712155956988,-0.061816734876012136,0.1651705727754751,0.3543441452924849,-0.20320960540735666,0.09751158441945962
2015-05-12,-0.2382206031239762,-0.17915251379920827,0.521262594759587,0.7887562297428674,0.1284319858694163,0.5797404287737442,0.5010566233047458,0.27000271029039147,0.8378561083131806,0.6077585384575361,0.7960063129763659,0.5112035605628202,-0.16392296840440346,0.1639331352311717,0.5985100281939464,-0.052572536532859315,0.1876243953961394,0.3839268494758743,-0.20624002929406493,0.11663283590382068
2015-05-11,-0.24705888359453287,-0.19476789491911295,0.42617952914857704,0.6704751777875855,0.07587430582333954,0.47915115216510795,0.40793081791161034,0.20112191378704192,0.7158760942864428,0.5046158367983655,0.6771681922769721,0.41709139801672945,-0.18129772584306902,0.10719615346841227,0.49620405554320324,-0.08327132459330344,0.12812818550970295,0.30267921103121487,-0.21877417148769696,0.0654751207367168
2015-05-08,-0.25154084580457026,-0.1996039769781952,0.4020035198489087,0.6347416641805848,0.06450686537620998,0.45265139664925114,0.38453182000015085,0.1856867114541383,0.6777615552125935,0.4769628844129543,0.6410881457669799,0.3933038587456532,-0.18634416175682533,0.09486557830671916,0.46893463168669935,-0.09033788810066046,0.11513369435082521,0.28352654439700364,-0.2233178209390203,0.05441934111935631
2015-05-07,-0.252870098825257,-0.19016484766618258,0.4386797688023647,0.6696394139495463,0.09528406132825551,0.4892515399155135,0.42118829361620547,0.22013807381461215,0.7119768854109296,0.5134596559412381,0.6758912523610485,0.42997331602777633,-0.17490083208088691,0.12677662808669843,0.5054701550285883,-0.06855362500075213,0.1477162911769876,0.3195552240956223,-0.21807316400678567,0.08478328295794024
2015-05-06,-0.2530968951351138,-0.19079614563626346,0.4124018816138002,0.6412805303367362,0.08201706560677158,0.4619786337905112,0.39531990416972396,0.20110439108304812,0.6839513927680163,0.4858130645737202,0.6475672311172682,0.40389515363976436,-0.1759086608497562,0.11198080956406087,0.47793938916114764,-0.0737189867131538,0.131927495381142,0.2966848082570914,-0.21826456006435824,0.07203381097651684
2015-05-05,-0.2541472053447831,-0.18598091620943857,0.35529720947328247,0.5513208176037157,0.07134328892931507,0.397502758896046,0.34076636093858403,0.17497667361081004,0.5883735284489047,0.4178235788033675,0.5567663792269337,0.3480605555605474,-0.17051202360506568,0.09767182680135988,0.41110781364624294,-0.07015755611740815,0.11509147341998327,0.2568105968149048,-0.21530289124787538,0.06252323786755576
2015-05-04,-0.24640550403108674,-0.18728869154567862,0.2998534218758475,0.4927838518980865,0.03602090736258656,0.3406838534489878,0.28588952645435906,0.13006624144674261,0.5301571928559909,0.36048490752243945,0.4982593767574175,0.2928930879072995,-0.17410579259840242,0.05966578859329896,0.35393078206047135,-0.08826025437525531,0.07540257131498973,0.20616707720422678,-0.21239547242448342,0.028137475334321094
2015-04-30,-0.2438741489740618,-0.19593767923280603,0.24640787159696353,0.42726175773576713,0.0020487457737430326,0.28459902592256214,0.23336126397075385,0.08849636361136115,0.46237410178488303,0.3031404002214977,0.43240514076178904,0.23990375173359846,-0.1848011802037426,0.023685601114243005,0.2970018978040876,-0.11005862475633799,0.038125692040463566,0.15905454682393083,-0.21676709171079667,-0.005147895072056263
2015-04-29,-0.2594441902462479,-0.22132420237143346,0.16413125067701717,0.3348404185519498,-0.05651032375243514,0.19977007583855788,0.15201522601898,0.01984087840697546,0.36847533768441765,0.21715962432186675,0.3397589562802279,0.15808718422243384,-0.21246785882185804,-0.03761005454514099,0.21139639364969787,-0.15178340566813686,-0.02491512167296106,0.08363897908252049,-0.23782201521258273,-0.06276318540050396
2015-04-28,-0.27714478395856224,-0.25262471913611506,0.0730742887973288,0.2311823434258229,-0.12328395844031848,0.10581844448326594,0.061985728992382416,-0.057006497883977936,0.262607696856195,0.12185727919564071,0.23577410404734733,0.06753981935909836,-0.24651504113145561,-0.10711043711728929,0.11653758360393218,-0.2014112455702768,-0.09615330969535196,-0.00008701260226984253,-0.26359931712024465,-0.12859500740978747
2015-04-27,-0.2666580236368199,-0.24010837725995748,0.08775169251451143,0.24283451520749066,-0.10738695793364461,0.11997827866776567,0.07682308239293745,-0.04105925864416515,0.2735217877657108,0.13574052334885622,0.24732086551509136,0.08229806886271329,-0.23362597286105835,-0.0911407901222061,0.13051417012632505,-0.18669962222746084,-0.08015863685061886,0.015482506050611855,-0.25187144613965406,-0.11273196002857788
2015-04-24,-0.26446282582038416,-0.2426101171668038,0.08306391557758142,0.23638777539853173,-0.1118970655871625,0.11504197826989082,0.07220481468854478,-0.04540501092256788,0.26656984638777037,0.13065937470300049,0.2408032485293865,0.07764592198127307,-0.23664371554960217,-0.0956000106076913,0.12548272139436567,-0.19117823449310145,-0.0845855357668881,0.011113423961034652,-0.25297863901173434,-0.11725873994510638
2015-04-23,-0.271096880598897,-0.24759108041468414,0.08181188984392262,0.23371705726069059,-0.11339265617174021,0.11358001941025164,0.07101187032049228,-0.04644664591040426,0.26351390019907805,0.12907661148920835,0.23807803519275827,0.07642418133939022,-0.24129894437935318,-0.09693599701615518,0.12394126964446106,-0.19411470171076473,-0.08583295206177621,0.010121960724041035,-0.258626374024173,-0.11881489884955299
2015-04-22,-0.2549106025103953,-0.21718312874692458,0.06306557626545084,0.20847431487238344,-0.11959659232839348,0.09364723117106954,0.052668218755568486,-0.059168632026323276,0.2366163830059297,0.10854972386111006,0.21260294722179152,0.05787837484992708,-0.21266556570330852,-0.10517308035054262,0.10361303159646207,-0.18290288724281645,-0.09525697666359878,-0.005756168693917041,-0.22796017458331558,-0.12426700856725459
2015-04-21,-0.262053708038074,-0.229010909816188,0.02846391024583894,0.17094587669624706,-0.14503845195614562,0.058190907602658326,0.01839032955723985,-0.08865393709380087,0.19882145873535229,0.07272690439564189,0.17502991455420525,0.023436052744464808,-0.22546937989161486,-0.13171934345742653,0.0679081266185304,-0.20150795917002262,-0.1225050314136531,-0.037861949317107624,-0.2378607409993232,-0.1493271313797172
2015-04-20,-0.25549410293480945,-0.2239457256204822,0.010259600735982088,0.1418482873575344,-0.14829839029841274,0.03763167239359866,0.000995002964520486,-0.09704951556592378,0.16769967125619578,0.05103298915401344,0.14563374640370863,0.005634801861573835,-0.22066177642005413,-0.13622617215324706,0.04658917634776871,-0.19912979212815674,-0.12786102449861603,-0.05062764723368318,-0.2323135503483003,-0.15218021373986457
2015-04-17,-0.26265105204851275,-0.23678694711563386,0.006124405044416137,0.1457492312848011,-0.1637885506988701,0.035299277525477346,-0.003765506028102994,-0.10882359420495114,0.17299204417992153,0.04955841919086357,0.14974223690144617,0.001188395651107621,-0.2347250591454123,-0.15087136387450462,0.04483198234839825,-0.2167971494501929,-0.14190359687750642,-0.05900284186272142,-0.24237817905460984,-0.1679329197603241
2015-04-16,-0.26696581122245355,-0.2398156863645316,0.018703178792407127,0.1614548334332353,-0.1585774380360001,0.04869047104600688,0.008515789911500371,-0.10056395331238643,0.18910730411665455,0.06331334150479107,0.1655115426284035,0.01362015488645052,-0.23731306673136077,-0.1448521504634589,0.05846866887805913,-0.21618475602304044,-0.13536158113221475,-0.0486165346787224,-0.24614663624072802,-0.16299702663568216
2015-04-15,-0.2577967472850903,-0.23720396165192237,0.029226190557826603,0.18200426434117944,-0.15857487453507435,0.0612553671309356,0.018355191335750698,-0.09757690046331302,0.21167199829928351,0.0768883801306457,0.18635541916525067,0.023801393247652736,-0.2356034492720397,-0.14422053718666739,0.07170806418627373,-0.21735202811277643,-0.13426128767590695,-0.04249327269672554,-0.24132839334822143,-0.16318213440126605
2015-04-14,-0.2518357849955599,-0.2365475444482762,0.055944797453248096,0.2193939387644127,-0.14963606140389785,0.09044473565667,0.04420411574940197,-0.08212635115746447,0.25083196069268987,0.10723593561896927,0.2240103904579971,0.05008803679513407,-0.23533753210285369,-0.13366639323199425,0.10167520943214214,-0.21568419511788806,-0.1226186747142165,-0.02182757733987639,-0.23920707091328508,-0.1547742187229535
2015-04-13,-0.2451477406031446,-0.23889544680490582,0.06732624754366312,0.236328977040287,-0.1495986335624171,0.10322789133913546,0.055078551590278746,-0.07775282406513817,0.2685377784232812,0.12065494141357802,0.241064237677722,0.0612185035253785,-0.23865135554046424,-0.13254706247738357,0.11488694169326696,-0.22014930172057678,-0.12077077703708683,-0.014103186070535623,-0.238736947790815,-0.15509163679149318
2015-04-10,-0.25507979325194297,-0.24095145639503235,0.07247817841318493,0.245800609916198,-0.1475452835176625,0.10916263133459381,0.05998070211034634,-0.07497814507860712,0.27900881313409853,0.12699652997329858,0.2506794164551842,0.0662447652089595,-0.2398630054269043,-0.1303442888529157,0.12109194641982612,-0.21895540972756178,-0.1184582545694488,-0.010443270041879282,-0.24313514035687056,-0.15308480237786848
2015-04-09,-0.2511336937142595,-0.2427620169716007,0.07251425841466996,0.24756401498407643,-0.15063929270001108,0.10962251346850094,0.059865204306788544,-0.07695353891298329,0.281025223654359,0.1276510490608217,0.25248151422259557,0.06620569865874781,-0.24226971206024972,-0.13317354584426888,0.12168284777874072,-0.22280403615396194,-0.1211028806436264,-0.011480344085882721,-0.24327539233576367,-0.15626267738154853
2015-04-08,-0.27374725774634273,-0.2533061279703446,0.09081071897280169,0.2654156434603704,-0.13787949278078127,0.12803080540428569,0.07809159235502672,-0.06095491925040741,0.29855820533712274,0.14606777215727673,0.2702901912094112,0.0844693749640868,-0.2502037271543628,-0.11941064334863905,0.140099891153324,-0.21865295668239415,-0.10674962710318436,0.005979606784616065,-0.25931167290412016,-0.1438712868067673
2015-04-07,-0.24169616016543388,-0.22576549380881827,0.10611064542950854,0.2790744294531058,-0.11913798083159077,0.14295087111493787,0.09352688502232387,-0.04372918617316224,0.3119335193483407,0.1608112053496198,0.28390693082088225,0.09983639934143185,-0.22365935978530815,-0.10109938150874609,0.1549012870477351,-0.19662196056519843,-0.08870391631578911,0.02225508430259493,-0.22966240818728345,-0.12497687320191753
2015-04-02,-0.23716920690128301,-0.22571030531403724,0.10874678259778714,0.27191912114174477,-0.11362448628075472,0.14395187071455917,0.09665961710491644,-0.037540790703075255,0.3023614963319958,0.16092607045249763,0.27640634535126796,0.10272418850547693,-0.2237901198570016,-0.09522565057336452,0.15531593503602414,-0.19476202690353495,-0.08266138836170511,0.027553604098790707,-0.2284791589377052,-0.11961156637817272
2015-04-01,-0.2343319665228894,-0.23086070436198924,0.08679793378642076,0.2455953195008599,-0.12908653217841382,0.1210630480468261,0.0750342992019577,-0.05544799343685092,0.27520840363682086,0.13758436768209836,0.24996068714328346,0.08093646438173907,-0.23014122889507693,-0.1113289911246933,0.13212393156512559,-0.2061364521874941,-0.09917978875307909,0.00780047766306613,-0.23078156753035683,-0.13485419844560498
2015-03-31,-0.235280277124215,-0.22231207369653538,0.11214948029155725,0.2729117596499929,-0.10734443680843908,0.14683447106809977,0.10023999532312922,-0.03208539225892948,0.3029102136395546,0.1635571606764853,0.2773333489147666,0.10621549359006943,-0.21980682574085875,-0.0891106130821887,0.15803017643566108,-0.1885936270707521,-0.07667469035410901,0.03213114134749917,-0.226266282964672,-0.11328513064539747
2015-03-30,-0.23020883586575575,-0.21427056703031033,0.11953703427585272,0.2822888494089719,-0.10015070822119987,0.1545351591501548,0.10753579770582355,-0.025215298756403492,0.3128016256130043,0.1714326140009481,0.28678360539968595,0.11355630647859782,-0.21157159736533604,-0.08203949796301802,0.16584618696742148,-0.1804652246237728,-0.06967022309893667,0.03906555797539435,-0.21894988006675098,-0.10604479573013248
2015-03-27,-0.24272830084252517,-0.22016016172046493,0.13114599915590264,0.2989917806211725,-0.09534059760621527,0.1672028354394801,0.11878508951666178,-0.0179302800915061,0.3305150772972353,0.18461759607881434,0.30363419428688865,0.12498584336423224,-0.21623345644576009,-0.07658567965093421,0.17885965976757645,-0.17981744085662854,-0.06379841446762236,0.04828101146906483,-0.2275758682425123,-0.10145464066557641
2015-03-26,-0.2365637763869211,-0.22153746564110277,0.13767226700205282,0.30782310985077876,-0.09569375427237514,0.1744167097846806,0.12505033946294464,-0.015440723873759388,0.33953623045950665,0.19212478232791796,0.31249804144314,0.1313836597268061,-0.2184500419888472,-0.07621062881294927,0.18627263205570477,-0.18326248149597235,-0.06293960501801388,0.05280474265105772,-0.22655696550508841,-0.1020490164922917
2015-03-25,-0.22144097948499092,-0.19823252511355038,0.14569677378107748,0.30685895605821967,-0.07511092625538407,0.1804744700152393,0.13375319535365582,0.000865285195910892,0.3369327109190049,0.19723935623034594,0.31129148432766895,0.13974597439914282,-0.19447856494723859,-0.05664829298945506,0.1916985593871653,-0.1586988411944953,-0.04408115204541574,0.06541136326189345,-0.20535763775542848,-0.08113770133432929
2015-03-24,-0.21628273560530015,-0.19234021421817915,0.13735569893566013,0.29947061361344285,-0.07844354497834327,0.17206362051699908,0.12547409484208527,-0.00524175635340729,0.3300580946411341,0.18885179834594956,0.30397270785330754,0.1314332931251817,-0.18892817777322168,-0.0607873008266514,0.18329930011928286,-0.15676379226900128,-0.04871642215518901,0.05788795945122982,-0.1992043366919949,-0.0841854673291923
2015-03-23,-0.2164470895170379,-0.19422288010680155,0.12219730839669718,0.2868232211875964,-0.08934231707606632,0.15709543457428443,0.11029775583136514,-0.018823767654083556,0.31831790991861153,0.17404690672901058,0.29145079217351477,0.11626288171245347,-0.19115131360316928,-0.07248422955012057,0.16843537022526167,-0.16240767755353192,-0.06089926796138412,0.04310000800699232,-0.20058853140774324,-0.09480047215846121
2015-03-20,-0.22667015481035674,-0.212372065743467,0.08459258288369453,0.2502457359420054,-0.12070046720195549,0.11936733588778081,0.07278177668406849,-0.053578710169066346,0.2823654289749947,0.13632941453234004,0.2549572055015973,0.07869935807269557,-0.21031374340854125,-0.1048258806422725,0.13070940962897415,-0.18722978667008905,-0.09384704661026022,0.006574447348093981,-0.21642002001486216,-0.1258113286085638
2015-03-19,-0.23329844047925047,-0.209625094216087,0.09026441198671487,0.25388896842532416,-0.11374560740897521,0.12465888536788061,0.07857596007366419,-0.04677255028461802,0.2855613466886636,0.1414255234224533,0.2585357534307722,0.08443269518102114,-0.20674301257643612,-0.09786278692775696,0.13587095433054508,-0.18112770598924055,-0.08689707255990409,0.012977834943092681,-0.21606467247321026,-0.1188673637126122
2015-03-18,-0.21194118691636943,-0.2048359491806967,0.09668784859025292,0.2660539024703361,-0.11715358303144652,0.13248803863423797,0.08449834986939542,-0.04685637247540109,0.2985608228915264,0.1499020382648255,0.2708286690926629,0.09060759966691123,-0.20427542325010073,-0.10052504165232157,0.14413578653224468,-0.18561058911924122,-0.08901995669228113,0.015883339664454432,-0.2054567318977638,-0.12250246005924192
