Period\Time Series:,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_1Y6M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_8Y5M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_6Y9M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_7Y8M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_9Y3M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_3Y7M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_1Y5M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_7Y11M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_4Y9M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_6Y4M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_3Y3M,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_10Y11M
2015-12-17,-0.36505550266469644,0.531166042437035,0.2818862565411937,0.42336016466051607,0.6413613147184236,-0.20819919550439536,-0.36734847248363156,0.460164772568616,-0.04154615565827591,0.21491086601554432,-0.2475269204670143,0.8311651237057522
2015-12-16,-0.3511670418196884,0.5714918708134613,0.3134400383123408,0.4600603788718791,0.6851202113949437,-0.19635916519589358,-0.35278132698713627,0.4981322045373675,-0.023079792368680074,0.24388429172492554,-0.23693678529873363,0.8801968096115305
2015-12-15,-0.34634870512121996,0.5606063480289416,0.3040320897369906,0.44969675390557917,0.6738703957711953,-0.19903445415526644,-0.34754688019576907,0.4875712369547003,-0.028874645958332223,0.23504617114330273,-0.23860252572108553,0.8686849165720325
2015-12-14,-0.3450112082779251,0.48392716259780144,0.2354538909032069,0.3758047559172617,0.5953627154902428,-0.22848033322704353,-0.3454848794159595,0.41261128095424837,-0.0764682497563749,0.1697093497257356,-0.26243040943038665,0.7892007834795018
2015-12-11,-0.3568289901968864,0.44149017046003536,0.19572607706263767,0.334142364193208,0.5527384103790647,-0.25207939407838875,-0.3569458445188385,0.3706176231834579,-0.10748734112084612,0.13127462940798562,-0.2838297455763028,0.7476301914013437
2015-12-10,-0.3428993032728309,0.4864242724722265,0.23648468830556446,0.37747890418006147,0.5990132218105799,-0.22671726277670867,-0.3432802112252231,0.4145331109456647,-0.0753052989111378,0.17059793602380235,-0.2605476864289722,0.7955970678138167
2015-12-09,-0.33294411525371714,0.4939639048214506,0.24757684279333692,0.3866259205768934,0.6048105455209347,-0.21150895643550882,-0.33382119000294797,0.42314275372465016,-0.060753239710871654,0.18253618098918167,-0.24549251318603638,0.7981810074702769
2015-12-08,-0.3226478150289731,0.4886915153446809,0.24876766436073705,0.38403698562603683,0.5970121958484222,-0.19768153324749704,-0.3238982242890973,0.4196160564408453,-0.05056904957805486,0.18558985523902738,-0.23122942725373452,0.7866183676877787
2015-12-07,-0.311407949277692,0.5089905267269232,0.26262491288008594,0.401403963805147,0.6205117433471097,-0.19112397737236808,-0.3123242871799743,0.43796059544544175,-0.04278601178370067,0.1979382515871153,-0.2245378121783297,0.8160592091552639
2015-12-04,-0.3057703192645054,0.5824397558443506,0.329425667790729,0.47254790493672605,0.6955081351322141,-0.15671334097744172,-0.3075087488633219,0.5099839105740172,0.006863708100436128,0.26210016853768536,-0.19499053894338036,0.8919890138261821
2015-12-03,-0.32010397879891705,0.4979653927793901,0.24611461735813833,0.38748586844806443,0.6132593069587013,-0.20527560005500778,-0.32097937850821534,0.4249412386632079,-0.0598999378323084,0.18068272625388193,-0.2375795155074485,0.8172223502738118
2015-12-02,-0.424589411294118,0.37156056066346643,0.11765032163833222,0.26016341282889144,0.4877748698955404,-0.3323161320502592,-0.4237566083092421,0.29793114001300314,-0.18947996544541912,0.05174668566297136,-0.36298012414609815,0.6931741086358336
2015-12-01,-0.42252931897043133,0.37579954696730056,0.12820710109685862,0.26700341432561014,0.48967237753296633,-0.3129028789306796,-0.4228988085178065,0.30385411941420504,-0.17099332317454863,0.06410993144137489,-0.34445071275584205,0.6920125505204444
2015-11-30,-0.40686392448316777,0.3756489201325257,0.1314515895639019,0.2685884357481827,0.4872736742951602,-0.30641997573029833,-0.40658541558471395,0.3048954990922974,-0.16576615995013277,0.06792887513091994,-0.33730030957414137,0.6845110126138962
2015-11-27,-0.40915462828975624,0.35335992517740955,0.11181255861673822,0.24749366177624577,0.4636462206539198,-0.31930965385898435,-0.40831999020008247,0.28340379208984956,-0.18181492278415234,0.04896340163622703,-0.3489869462629809,0.6582184656238157
2015-11-26,-0.40667935605099625,0.38036796564938147,0.1371263148693389,0.27393095375865606,0.4910181451995097,-0.30379224603107957,-0.40644634182399475,0.31006151446537444,-0.16136283933354445,0.0735713692731812,-0.33521054251345284,0.6857656902768321
